SampleID	assigned_arm	chr	Length	total_length_neutral	total_length_gain	total_length_loss	proportion_neutral	proportion_gain	proportion_loss	final_average_TL_p75	chr_order	arm	arm_call	arm_num_seg	arm_cr_wmean	type	total_size	SVs_density
6324B	chr1p	chr1	124048267	46034730	0	0	0.371103370593642	0	0	8373	1	p	0	9	0.988958306544212	INV	128772786	1.03808613464951
6324B	chr1q	chr1	124339061	5604228	0	400302	0.04507214349962	0	0.00321943882140143	4714	1	q	0	6	0.999291413622181	DEL	179981	0.00144750168251633
6324B	chr1q	chr1	124339061	5604228	0	400302	0.04507214349962	0	0.00321943882140143	4714	1	q	0	6	0.999291413622181	INV	246	1.97846113700344e-06
6324B	chr1q	chr1	124339061	5604228	0	400302	0.04507214349962	0	0.00321943882140143	4714	1	q	0	6	0.999291413622181	DUP	645	5.18742859092365e-06
6324B	chr21q	chr21	33956153	0	0	9819747	0	0	0.28918903151367	4380	21	q	NA	NA	NA	DEL	35982	0.00105966067475311
6324B	chr21q	chr21	33956153	0	0	9819747	0	0	0.28918903151367	4380	21	q	NA	NA	NA	INV	1639	4.82681297849023e-05
6324B	chr2p	chr2	93503283	3401360	0	0	0.0363769045414159	0	0	8341	2	p	0	15	1.00954542100522	DEL	164861	0.00176315734282827
6324B	chr2q	chr2	149193469	800320	0	0	0.00536430988141981	0	0	6927	2	q	0	9	1.01683765333132	DEL	203656	0.00136504634797385
6324B	chr3p	chr3	94076514	6603498	0	0	0.0701928432424696	0	0	3953	3	p	0	8	1.01568565151177	DEL	134782	0.00143268488881295
6324B	chr3p	chr3	94076514	6603498	0	0	0.0701928432424696	0	0	3953	3	p	0	8	1.01568565151177	INV	2051	2.18014030579407e-05
6324B	chr3q	chr3	107029434	4402310	0	0	0.0411317694158786	0	0	5117	3	q	0	3	1.01207872440018	DEL	221975	0.00207396219623099
6324B	chr3q	chr3	107029434	4402310	0	0	0.0411317694158786	0	0	5117	3	q	0	3	1.01207872440018	INV	9322	8.70975361786927e-05
6324B	chr4p	chr4	52452474	600543	0	0	0.0114492788271531	0	0	4548	4	p	0	4	1.0419942497447	DEL	83033	0.00158301398710002
6324B	chr4p	chr4	52452474	600543	0	0	0.0114492788271531	0	0	4548	4	p	0	4	1.0419942497447	DUP	671	1.27925329127469e-05
6324B	chr5q	chr5	133727560	26406598	0	16203994	0.197465638347099	0	0.121171686674011	11015.5	5	q	NA	3	0.807241512104007	DEL	260111	0.00194508147759519
6324B	chr5q	chr5	133727560	26406598	0	16203994	0.197465638347099	0	0.121171686674011	11015.5	5	q	NA	3	0.807241512104007	DUP	22194758	0.165969961614494
6324B	chr5q	chr5	133727560	26406598	0	16203994	0.197465638347099	0	0.121171686674011	11015.5	5	q	NA	3	0.807241512104007	INV	20532170	0.153537311231881
6324B	chr7p	chr7	62064435	7007315	0	0	0.112903871597317	0	0	3142	7	p	0	5	1.00726857183886	DEL	176795	0.00284857181089299
6324B	chr7p	chr7	62064435	7007315	0	0	0.112903871597317	0	0	3142	7	p	0	5	1.00726857183886	INV	329035	0.00530150641023317
6324B	chr7q	chr7	98502993	0	86690309	0	0	0.88007791803849	0	3970	7	q	1	5	1.45448064050954	DEL	328302	0.00333291395521352
6324B	chr7q	chr7	98502993	0	86690309	0	0	0.88007791803849	0	3970	7	q	1	5	1.45448064050954	DUP	96572	0.00098039660581684
6365A	chr10q	chr10	94108943	0	0	3403995	0	0	0.0361707919724484	4528.75	10	q	0	5	1.02028454057769	DEL	210422	0.00223594053117779
6365A	chr10q	chr10	94108943	0	0	3403995	0	0	0.0361707919724484	4528.75	10	q	0	5	1.02028454057769	DUP	24346	0.000258700174753849
6365A	chr11q	chr11	82384456	0	14413608	0	0	0.174955430912841	0	4253.25	11	q	0	3	1.03995040611182	DEL	17352680	0.21063051020207
6365A	chr11q	chr11	82384456	0	14413608	0	0	0.174955430912841	0	4253.25	11	q	0	3	1.03995040611182	INV	192537892	2.33706576881445
6365A	chr11q	chr11	82384456	0	14413608	0	0	0.174955430912841	0	4253.25	11	q	0	3	1.03995040611182	DUP	6038	7.32905246106134e-05
6365A	chr14q	chr14	89761231	0	801280	41466135	0	0.00892679379586494	0.461960409165957	4726.5	14	q	0	NA	NA	DEL	98822	0.00110094301179983
6365A	chr14q	chr14	89761231	0	801280	41466135	0	0.00892679379586494	0.461960409165957	4726.5	14	q	0	NA	NA	DUP	16396	0.000182662379039788
6365A	chr15q	chr15	82566565	0	57888826	0	0	0.70111704416915	0	3267.75	15	q	NA	3	1.20438729187794	DEL	137792	0.00166885954381171
6365A	chr15q	chr15	82566565	0	57888826	0	0	0.70111704416915	0	3267.75	15	q	NA	3	1.20438729187794	INV	17389922	0.210616997328156
6365A	chr17p	chr17	25689679	1401281	0	800732	0.0545464581320771	0	0.0311694046469012	3855	17	p	0	4	1.0063422145697	DEL	82707	0.00321946412798696
6365A	chr19p	chr19	27792923	20034900	0	0	0.720863365109168	0	0	3323	19	p	0	2	0.949654243389712	DEL	104879	0.00377358653496072
6365A	chr19p	chr19	27792923	20034900	0	0	0.720863365109168	0	0	3323	19	p	0	2	0.949654243389712	INV	708	2.54741108015159e-05
6365A	chr19q	chr19	33914441	0	0	31254318	0	0	0.921563707920175	5301	19	q	-1	2	0.548648228345736	DEL	43310	0.00127703711819988
6365A	chr1p	chr1	124048267	1200906	0	0	0.00968095749374717	0	0	4965	1	p	0	4	1.03416820742624	DEL	261397	0.00210722008716172
6365A	chr1p	chr1	124048267	1200906	0	0	0.00968095749374717	0	0	4965	1	p	0	4	1.03416820742624	INV	128772786	1.03808613464951
6365A	chr1q	chr1	124339061	0	0	1200906	0	0	0.00965831646420428	4419.25	1	q	0	2	1.054029181313	DEL	224030	0.00180176686391415
6365A	chr1q	chr1	124339061	0	0	1200906	0	0	0.00965831646420428	4419.25	1	q	0	2	1.054029181313	INV	246	1.97846113700344e-06
6365A	chr1q	chr1	124339061	0	0	1200906	0	0	0.00965831646420428	4419.25	1	q	0	2	1.054029181313	DUP	921	7.40716547634215e-06
6365A	chr21p	chr21	11134529	9418941	0	0	0.845921816719863	0	0	5942	21	p	0	NA	NA	DEL	152155	0.0136651491949053
6365A	chr21q	chr21	33956153	0	0	16433046	0	0	0.483948991512672	4637.66666666667	21	q	NA	NA	NA	DEL	63836	0.00187995383340392
6365A	chr21q	chr21	33956153	0	0	16433046	0	0	0.483948991512672	4637.66666666667	21	q	NA	NA	NA	INV	1039	3.05982836159326e-05
6365A	chr3p	chr3	94076514	24012720	0	0	0.25524670269989	0	0	3834.33333333333	3	p	0	5	1.04995099237968	DEL	103073	0.00109562945752858
6365A	chr3p	chr3	94076514	24012720	0	0	0.25524670269989	0	0	3834.33333333333	3	p	0	5	1.04995099237968	INV	465	4.94278518866037e-06
6365A	chr4q	chr4	141122471	0	0	600540	0	0	0.00425545269824534	4348.25	4	q	0	NA	NA	DEL	216018	0.00153071299325534
6365A	chr4q	chr4	141122471	0	0	600540	0	0	0.00425545269824534	4348.25	4	q	0	NA	NA	INV	175192	0.00124141817216338
6365A	chr5q	chr5	133727560	0	600150	0	0	0.00448785575688362	0	5311	5	q	0	3	1.06420917029976	DEL	304485	0.00227690537388105
6365A	chr6p	chr6	59672548	800588	0	0	0.0134163535299347	0	0	1875.5	6	p	0	4	1.01967956987624	DEL	107307	0.00179826408619253
6365A	chr6p	chr6	59672548	800588	0	0	0.0134163535299347	0	0	1875.5	6	p	0	4	1.01967956987624	INV	8463	0.000141824009257992
6365A	chr6p	chr6	59672548	800588	0	0	0.0134163535299347	0	0	1875.5	6	p	0	4	1.01967956987624	DUP	12226	0.000204884832469363
6365A	chr6q	chr6	112454080	9006615	0	100874088	0.0800914915670467	0	0.897024705550924	4836	6	q	-1	2	0.634174776318073	DEL	274016	0.00243669238145917
6365A	chr7p	chr7	62064435	6807106	0	0	0.109678046694536	0	0	6764.5	7	p	0	4	1.04674969968478	DEL	138739	0.00223540261020663
6365A	chr7p	chr7	62064435	6807106	0	0	0.109678046694536	0	0	6764.5	7	p	0	4	1.04674969968478	INV	2935	4.72895628551198e-05
6365A	chr7p	chr7	62064435	6807106	0	0	0.109678046694536	0	0	6764.5	7	p	0	4	1.04674969968478	DUP	815	1.31315140466517e-05
6365A	chr7q	chr7	98502993	3603762	58460840	0	0.0365853045703901	0.593493032237102	0	7389.25	7	q	NA	NA	NA	DEL	191274	0.00194180901690977
6365A	chr7q	chr7	98502993	3603762	58460840	0	0.0365853045703901	0.593493032237102	0	7389.25	7	q	NA	NA	NA	INV	145186	0.00147392475678379
6365A	chr7q	chr7	98502993	3603762	58460840	0	0.0365853045703901	0.593493032237102	0	7389.25	7	q	NA	NA	NA	DUP	96572	0.00098039660581684
6365A	chr9p	chr9	46267185	19802277	0	14601679	0.427998310249478	0	0.315594713618302	4174	9	p	0	2	1.04025722992966	DEL	103753	0.00224247487717267
6365A	chr9p	chr9	46267185	19802277	0	14601679	0.427998310249478	0	0.315594713618302	4174	9	p	0	2	1.04025722992966	INV	821646	0.0177587203543937
6365A	chr9p	chr9	46267185	19802277	0	14601679	0.427998310249478	0	0.315594713618302	4174	9	p	0	2	1.04025722992966	DUP	4094	8.84860403761327e-05
6365A	chr9q	chr9	104350062	1400154	2000230	0	0.0134178549889122	0.0191684601011545	0	1493.5	9	q	0	3	0.993335350871688	DEL	248916	0.00238539388697249
6365A	chr9q	chr9	104350062	1400154	2000230	0	0.0134178549889122	0.0191684601011545	0	1493.5	9	q	0	3	0.993335350871688	INV	1251	1.19884931165637e-05
6365A	chr9q	chr9	104350062	1400154	2000230	0	0.0134178549889122	0.0191684601011545	0	1493.5	9	q	0	3	0.993335350871688	DUP	2269625	0.0217501068662518
6414C	chr10q	chr10	94108943	18221385	1601880	47255442	0.193620121734871	0.0170215491635051	0.502135509055712	3135	10	q	NA	5	0.801921525299253	DEL	41118441	0.436923842615042
6414C	chr10q	chr10	94108943	18221385	1601880	47255442	0.193620121734871	0.0170215491635051	0.502135509055712	3135	10	q	NA	5	0.801921525299253	INV	410620109	4.36324217348823
6414C	chr10q	chr10	94108943	18221385	1601880	47255442	0.193620121734871	0.0170215491635051	0.502135509055712	3135	10	q	NA	5	0.801921525299253	DUP	58236	0.000618814728372839
6414C	chr11q	chr11	82384456	600567	0	0	0.00728980962136838	0	0	3541.5	11	q	0	8	1.06172336297133	DEL	93686	0.00113718053803742
6414C	chr11q	chr11	82384456	600567	0	0	0.00728980962136838	0	0	3541.5	11	q	0	8	1.06172336297133	INV	651	7.90197607179684e-06
6414C	chr14q	chr14	89761231	9615360	801280	28445334	0.107121525550379	0.00892679379586494	0.316899998842485	2948.66666666667	14	q	0	3	1.01816987602174	DEL	649802	0.00723922781317471
6414C	chr14q	chr14	89761231	9615360	801280	28445334	0.107121525550379	0.00892679379586494	0.316899998842485	2948.66666666667	14	q	0	3	1.01816987602174	DUP	6119	6.81697424581889e-05
6414C	chr15q	chr15	82566565	0	9013823	0	0	0.109170376653068	0	2821	15	q	0	5	1.02596255141445	DEL	119320	0.00144513702368507
6414C	chr15q	chr15	82566565	0	9013823	0	0	0.109170376653068	0	2821	15	q	0	5	1.02596255141445	DUP	1250	1.51393000302241e-05
6414C	chr17q	chr17	58587218	0	21019125	0	0	0.358766395086382	0	3439.5	17	q	1	3	1.17261820739095	DEL	97484	0.0016639124254031
6414C	chr18p	chr18	18449624	0	1402485	0	0	0.0760169963355351	0	4263	18	p	0	NA	NA	DEL	12389	0.000671504199760385
6414C	chr18q	chr18	62092914	0	0	46081544	0	0	0.742138531298434	4061	18	q	NA	NA	NA	DEL	80714	0.00129989067673648
6414C	chr18q	chr18	62092914	0	0	46081544	0	0	0.742138531298434	4061	18	q	NA	NA	NA	INV	4199	6.76244635579512e-05
6414C	chr19p	chr19	27792923	8214309	0	0	0.295553979694759	0	0	4113.2	19	p	0	5	0.951841325114023	DEL	72365	0.00260372037874534
6414C	chr19p	chr19	27792923	8214309	0	0	0.295553979694759	0	0	4113.2	19	p	0	5	0.951841325114023	DUP	1345	4.83936144463826e-05
6414C	chr1q	chr1	124339061	0	0	60645693	0	0	0.487744498890819	2859	1	q	NA	5	0.608298235402885	DEL	216369	0.00174015308029389
6414C	chr20q	chr20	38197502	400060	0	600093	0.0104734597566092	0	0.0157102681740811	3457.75	20	q	0	NA	NA	DEL	115776	0.00303098354442131
6414C	chr2q	chr2	149193469	0	0	10003950	0	0	0.0670535383824341	6082	2	q	0	5	1.06275755508377	DEL	251444	0.00168535527516959
6414C	chr5p	chr5	48317879	5001250	0	200050	0.103507233833671	0	0.00414028935334682	3302	5	p	0	3	1.03049189684464	DEL	129305	0.00267613154128723
6414C	chr5p	chr5	48317879	5001250	0	200050	0.103507233833671	0	0.00414028935334682	3302	5	p	0	3	1.03049189684464	DUP	111261	0.00230268799671443
6414C	chr5q	chr5	133727560	0	0	11802898	0	0	0.0882607743684249	5114.5	5	q	0	7	1.05793446321609	DEL	165860	0.00124028285568061
6414C	chr6p	chr6	59672548	0	0	16211988	0	0	0.271682516389278	6200	6	p	0	2	1.03986430386361	DEL	87956	0.00147397761530143
6414C	chr6p	chr6	59672548	0	0	16211988	0	0	0.271682516389278	6200	6	p	0	2	1.03986430386361	INV	12547	0.0002102641904951
6414C	chr6p	chr6	59672548	0	0	16211988	0	0	0.271682516389278	6200	6	p	0	2	1.03986430386361	DUP	16281	0.000272839028090438
6414C	chr6q	chr6	112454080	0	0	66048510	0	0	0.587337604825009	5129	6	q	NA	2	0.616827748034353	DEL	5505476	0.0489575478275221
6414C	chr6q	chr6	112454080	0	0	66048510	0	0	0.587337604825009	5129	6	q	NA	2	0.616827748034353	DUP	46161263	0.410489890629135
6414C	chr6q	chr6	112454080	0	0	66048510	0	0	0.587337604825009	5129	6	q	NA	2	0.616827748034353	INV	8694	7.73115568594754e-05
6414C	chr8p	chr8	45270456	3001215	0	0	0.066295223533865	0	0	3494	8	p	0	2	1.03215505845074	DEL	81415	0.00179841351719541
6414C	chr8p	chr8	45270456	3001215	0	0	0.066295223533865	0	0	3494	8	p	0	2	1.03215505845074	DUP	2785	6.15191505912819e-05
6414C	chr8q	chr8	100988875	0	63825839	0	0	0.632008614810295	0	2854.5	8	q	NA	8	1.78566860873833	DEL	1109324	0.0109846158797194
6414C	chr8q	chr8	100988875	0	63825839	0	0	0.632008614810295	0	2854.5	8	q	NA	8	1.78566860873833	INV	16274473	0.161151146599068
6414C	chr8q	chr8	100988875	0	63825839	0	0	0.632008614810295	0	2854.5	8	q	NA	8	1.78566860873833	DUP	34628052	0.342889768798791
6414C	chr9p	chr9	46267185	0	0	24602829	0	0	0.531755476370564	3395	9	p	0	NA	NA	DEL	91924	0.00198680771263694
6423A	chr10p	chr10	40649191	800940	10211985	0	0.0197037131686089	0.251222342899764	0	3955	10	p	0	NA	NA	DEL	86417	0.00212592176803715
6423A	chr10q	chr10	94108943	37844396	0	10211985	0.402133897094137	0	0.108512375917345	4892	10	q	0	NA	NA	DEL	148079	0.00157348489186623
6423A	chr11p	chr11	52743313	0	33031323	0	0	0.626265608305644	0	6391	11	p	NA	NA	NA	DEL	128109	0.00242891454315735
6423A	chr11p	chr11	52743313	0	33031323	0	0	0.626265608305644	0	6391	11	p	NA	NA	NA	DUP	2481	4.70391384022464e-05
6423A	chr11q	chr11	82384456	800756	48445738	0	0.00971974616182451	0.588044642790383	0	3274.75	11	q	0	2	1.01220664968641	DEL	95929	0.00116440654775945
6423A	chr12p	chr12	35911664	5204862	17015895	0	0.144935138622371	0.473826414726981	0	4860.5	12	p	NA	3	1.20983250960972	DEL	87619	0.00243984795580623
6423A	chr12q	chr12	97412884	14613651	40838148	0	0.150017640377016	0.419227378587826	0	5828	12	q	NA	NA	NA	DEL	176861	0.00181558119149824
6423A	chr12q	chr12	97412884	14613651	40838148	0	0.150017640377016	0.419227378587826	0	5828	12	q	NA	NA	NA	INV	1540	1.58089970932387e-05
6423A	chr13q	chr13	97043744	1402058	51275264	0	0.0144476907238863	0.5283726893307	0	3747.5	13	q	NA	2	1.1901140171551	DEL	146370	0.00150828888052794
6423A	chr14q	chr14	89761231	34454990	801280	14022376	0.383851576188834	0.00892679379586494	0.156218624051624	4391.5	14	q	0	NA	NA	DEL	569917	0.00634925561571231
6423A	chr15q	chr15	82566565	37457484	1602464	15824304	0.453664070922655	0.0194081466269064	0.19165510882038	5248	15	q	NA	5	0.856200209614669	DEL	103845	0.0012577124893109
6423A	chr16p	chr16	36838903	3604878	0	33645550	0.0978551940050984	0	0.913315741242349	4192.33333333333	16	p	-1	3	0.786304743558593	DEL	48238	0.00130943095672529
6423A	chr16q	chr16	59491471	40454742	0	8811924	0.680009105843088	0	0.148120795332158	3933	16	q	0	NA	NA	DEL	50441	0.000847869436612183
6423A	chr16q	chr16	59491471	40454742	0	8811924	0.680009105843088	0	0.148120795332158	3933	16	q	0	NA	NA	INV	365654	0.00614632642047126
6423A	chr16q	chr16	59491471	40454742	0	8811924	0.680009105843088	0	0.148120795332158	3933	16	q	0	NA	NA	DUP	1718	2.88780890961664e-05
6423A	chr17p	chr17	25689679	6005490	0	0	0.233770534851759	0	0	5794	17	p	0	NA	NA	DEL	77344	0.00301070324779068
6423A	chr17q	chr17	58587218	15414079	10609671	0	0.263096278099431	0.181091906429146	0	7706.25	17	q	0	2	0.941453355704261	DEL	76089	0.0012987303817703
6423A	chr17q	chr17	58587218	15414079	10609671	0	0.263096278099431	0.181091906429146	0	7706.25	17	q	0	2	0.941453355704261	INV	1475014	0.0251763789159608
6423A	chr18p	chr18	18449624	24242955	0	0	1.31400807951425	0	0	4178	18	p	-1	NA	NA	DEL	8105	0.000439304345714579
6423A	chr18q	chr18	62092914	9015931	0	1402478	0.145200642379258	0	0.0225867640871227	3048.16666666667	18	q	0	NA	NA	DEL	65096	0.00104836439146663
6423A	chr19p	chr19	27792923	0	0	29651652	0	0	1.06687778036157	11089	19	p	-1	2	0.69916680263907	DEL	53161	0.00191275311344546
6423A	chr19q	chr19	33914441	4608027	0	25243853	0.135872120080057	0	0.744339350897749	2740	19	q	NA	2	0.6982565156663	DEL	43191	0.00127352828843619
6423A	chr1p	chr1	124048267	27220536	60245451	0	0.219435036524936	0.485661367602983	0	3424.5	1	p	0	NA	NA	DEL	149215	0.00120287855371651
6423A	chr1p	chr1	124048267	27220536	60245451	0	0.219435036524936	0.485661367602983	0	3424.5	1	p	0	NA	NA	INV	128772786	1.03808613464951
6423A	chr1q	chr1	124339061	0	48036240	0	0	0.386332658568171	0	6019.5	1	q	NA	NA	NA	DEL	141741	0.0011399555285366
6423A	chr1q	chr1	124339061	0	48036240	0	0	0.386332658568171	0	6019.5	1	q	NA	NA	NA	INV	1197	9.62690236176064e-06
6423A	chr20p	chr20	28012753	10201581	0	5600868	0.364176309268853	0	0.199939934500547	5568.75	20	p	0	NA	NA	DEL	42068	0.00150174458040593
6423A	chr20p	chr20	28012753	10201581	0	5600868	0.364176309268853	0	0.199939934500547	5568.75	20	p	0	NA	NA	INV	166107	0.00592969209416868
6423A	chr20q	chr20	38197502	11001705	0	16602569	0.288021583191487	0	0.434650648097355	3727.75	20	q	0	NA	NA	DEL	77628	0.00203227949304119
6423A	chr20q	chr20	38197502	11001705	0	16602569	0.288021583191487	0	0.434650648097355	3727.75	20	q	0	NA	NA	DUP	612	1.60219901290927e-05
6423A	chr21p	chr21	11134529	0	23647554	0	0	2.12380371006264	0	9530	21	p	1	NA	NA	DEL	37047	0.00332721752307619
6423A	chr21q	chr21	33956153	0	2204433	0	0	0.0649199866663341	0	2922	21	q	NA	NA	NA	DEL	49622	0.00146135517766103
6423A	chr21q	chr21	33956153	0	2204433	0	0	0.0649199866663341	0	2922	21	q	NA	NA	NA	INV	1039	3.05982836159326e-05
6423A	chr22q	chr22	37075304	9623424	1202928	0	0.259564264125791	0.0324455330157239	0	3632.5	22	q	0	NA	NA	DEL	73570	0.00198433976428083
6423A	chr2p	chr2	93503283	52821120	0	8403360	0.564911929349048	0	0.0898723523964394	8609	2	p	NA	2	0.879242799626784	DEL	161446	0.001726634561056
6423A	chr2q	chr2	149193469	40616150	0	8603397	0.272238123238491	0	0.0576660430088934	5884	2	q	0	3	1.00668127279635	DEL	211214	0.00141570540195697
6423A	chr3p	chr3	94076514	17209116	0	6803604	0.182926803601588	0	0.0723198990983021	3541	3	p	0	NA	NA	DEL	122715	0.00130441695575582
6423A	chr3q	chr3	107029434	17609240	0	7403885	0.164527077663515	0	0.0691761576539777	3244.875	3	q	0	3	0.984325134031407	DEL	236444	0.00220914930746994
6423A	chr3q	chr3	107029434	17609240	0	7403885	0.164527077663515	0	0.0691761576539777	3244.875	3	q	0	3	0.984325134031407	DUP	4756	4.44363743902448e-05
6423A	chr3q	chr3	107029434	17609240	0	7403885	0.164527077663515	0	0.0691761576539777	3244.875	3	q	0	3	0.984325134031407	INV	24199	0.000226096682899398
6423A	chr4p	chr4	52452474	25022625	0	1601448	0.477053284464714	0	0.0305314102057417	6523	4	p	0	2	0.959636287586684	DEL	85556	0.00163111467344705
6423A	chr4p	chr4	52452474	25022625	0	1601448	0.477053284464714	0	0.0305314102057417	6523	4	p	0	2	0.959636287586684	INV	1126	2.14670522500045e-05
6423A	chr4q	chr4	141122471	13011728	0	3403077	0.0922016735378734	0	0.0241143524194669	4393	4	q	0	NA	NA	DEL	245009	0.00173614448686914
6423A	chr4q	chr4	141122471	13011728	0	3403077	0.0922016735378734	0	0.0241143524194669	4393	4	q	0	NA	NA	INV	11552	8.18579771041566e-05
6423A	chr5p	chr5	48317879	0	0	1800450	0	0	0.0372626041801214	9706	5	p	0	NA	NA	DEL	132510	0.00274246309528612
6423A	chr5p	chr5	48317879	0	0	1800450	0	0	0.0372626041801214	9706	5	p	0	NA	NA	DUP	111261	0.00230268799671443
6423A	chr5q	chr5	133727560	39009725	0	19004719	0.291710437250182	0	0.142115200486721	3837.5	5	q	0	2	0.98919846436224	DEL	159584	0.00119335161727321
6423A	chr6p	chr6	59672548	31823532	0	9807239	0.533302717356732	0	0.164350934034189	6808	6	p	0	NA	NA	DEL	114857	0.00192478792760785
6423A	chr6p	chr6	59672548	31823532	0	9807239	0.533302717356732	0	0.164350934034189	6808	6	p	0	NA	NA	DUP	12226	0.000204884832469363
6423A	chr6q	chr6	112454080	29821903	0	3202352	0.26519182763311	0	0.0284769747793944	5479	6	q	0	NA	NA	DEL	286345	0.00254632824349281
6423A	chr6q	chr6	112454080	29821903	0	3202352	0.26519182763311	0	0.0284769747793944	5479	6	q	0	NA	NA	INV	1675	1.48949686841064e-05
6423A	chr7q	chr7	98502993	0	76279459	0	0	0.774387220904039	0	4276	7	q	NA	11	1.41989682223501	DEL	201132	0.00204188719422972
6423A	chr7q	chr7	98502993	0	76279459	0	0	0.774387220904039	0	4276	7	q	NA	11	1.41989682223501	DUP	96572	0.00098039660581684
6423A	chr8p	chr8	45270456	0	45218413	0	0	0.998850398149292	0	5568.5	8	p	1	10	1.34311284552163	DEL	99553	0.00219907217192599
6423A	chr8q	chr8	100988875	0	92837584	0	0	0.919285257905883	0	2574	8	q	1	14	1.46018518105006	DEL	119585	0.00118414033228908
6423A	chr8q	chr8	100988875	0	92837584	0	0	0.919285257905883	0	2574	8	q	1	14	1.46018518105006	DUP	3328	3.29541248974206e-05
6423A	chr9p	chr9	46267185	46205313	0	600069	0.998662723915449	0	0.0129696457651357	4032	9	p	-1	NA	NA	DEL	96912	0.00209461630310986
6423A	chr9q	chr9	104350062	35604094	0	18002003	0.34119858980055	0	0.172515498840815	4864	9	q	NA	NA	NA	DEL	115671	0.00110848999783057
6436B	chr10p	chr10	40649191	4805640	16619505	0	0.118222279011654	0.408852048248636	0	8161	10	p	NA	8	1.54483930068175	DEL	84819	0.00208660979255405
6436B	chr10p	chr10	40649191	4805640	16619505	0	0.118222279011654	0.408852048248636	0	8161	10	p	NA	8	1.54483930068175	DUP	4353617	0.107102180705146
6436B	chr10p	chr10	40649191	4805640	16619505	0	0.118222279011654	0.408852048248636	0	8161	10	p	NA	8	1.54483930068175	INV	63148607	1.55350218409021
6436B	chr10q	chr10	94108943	40647687	0	0	0.431921618756254	0	0	6552	10	q	0	2	0.955006473976937	DEL	161757	0.00171882708320292
6436B	chr11p	chr11	52743313	7807388	0	0	0.148026120391793	0	0	164	11	p	0	5	1.00567234845553	DEL	134560	0.00255122388690297
6436B	chr11q	chr11	82384456	12812096	1000945	0	0.155515938589192	0.0121496827022806	0	8697	11	q	0	4	1.01060463272783	DEL	84928	0.00103087407653696
6436B	chr11q	chr11	82384456	12812096	1000945	0	0.155515938589192	0.0121496827022806	0	8697	11	q	0	4	1.01060463272783	DUP	13261	0.000160964830550074
6436B	chr12p	chr12	35911664	13212347	0	0	0.367912414195009	0	0	5063.5	12	p	0	2	0.99802287157601	DEL	84237	0.0023456724255384
6436B	chr12q	chr12	97412884	30028050	0	600561	0.308255425432225	0	0.0061651085086445	4837.25	12	q	0	4	1.00489306554191	DEL	142273	0.00146051522301711
6436B	chr13q	chr13	97043744	7010290	0	0	0.0722384536194317	0	0	8281.5	13	q	0	9	1.02762991747729	DEL	212174	0.00218637483731048
6436B	chr14q	chr14	89761231	32652070	400640	0	0.36376584452145	0.00446339689793247	0	5180.66666666667	14	q	0	13	0.984217213304364	DEL	177701	0.00197970769808181
6436B	chr15q	chr15	82566565	11617833	0	0	0.140708687590431	0	0	5514	15	q	0	3	0.986958062905746	DEL	108704	0.00131656197638838
6436B	chr16p	chr16	36838903	58879674	0	4806526	1.59830150208327	0	0.130474189201562	5973	16	p	0	NA	NA	DEL	56329	0.00152906290396324
6436B	chr16p	chr16	36838903	58879674	0	4806526	1.59830150208327	0	0.130474189201562	5973	16	p	0	NA	NA	INV	115882	0.00314564198613623
6436B	chr16q	chr16	59491471	22630623	0	0	0.380401133466678	0	0	4484.86666666667	16	q	0	NA	NA	DEL	83717	0.0014072101192455
6436B	chr17p	chr17	25689679	51847397	0	0	2.01821895088685	0	0	8236	17	p	-1	NA	NA	DEL	77759	0.00302685759522336
6436B	chr17q	chr17	58587218	11010010	0	1601456	0.187925120458869	0	0.0273345629758354	4493	17	q	0	3	0.990343322420924	DEL	67242	0.00114772474774276
6436B	chr18q	chr18	62092914	7413106	0	0	0.119387310442541	0	0	4820	18	q	0	6	1.0055684158867	DEL	87931	0.00141611972019867
6436B	chr19p	chr19	27792923	17831055	0	19033155	0.641568179064865	0	0.68482019685371	2718	19	p	NA	NA	NA	DEL	62096	0.00223423783097589
6436B	chr19q	chr19	33914441	23641064	0	0	0.697079571501709	0	0	3874.5	19	q	NA	2	0.849880320103427	DEL	77336	0.00228032654290248
6436B	chr1p	chr1	124048267	46835334	0	0	0.37755734225614	0	0	10227	1	p	0	5	1.02174404970962	DEL	176571	0.00142340561678302
6436B	chr1p	chr1	124048267	46835334	0	0	0.37755734225614	0	0	10227	1	p	0	5	1.02174404970962	INV	128774648	1.03810114493579
6436B	chr1q	chr1	124339061	23417667	0	0	0.188337171051983	0	0	3299.33333333333	1	q	0	2	0.989350459638618	DEL	199768	0.00160663912364595
6436B	chr1q	chr1	124339061	23417667	0	0	0.188337171051983	0	0	3299.33333333333	1	q	0	2	0.989350459638618	DUP	124694	0.00100285460576222
6436B	chr20p	chr20	28012753	4800744	0	0	0.171377086714755	0	0	4867.33333333333	20	p	0	4	0.991245346749343	DEL	45616	0.00162840117856321
6436B	chr20p	chr20	28012753	4800744	0	0	0.171377086714755	0	0	4867.33333333333	20	p	0	4	0.991245346749343	INV	166107	0.00592969209416868
6436B	chr20q	chr20	38197502	35405483	0	0	0.926905717551896	0	0	5595.5	20	q	0	NA	NA	DEL	81504	0.00213375209719211
6436B	chr21q	chr21	33956153	0	0	6613299	0	0	0.194759959999002	3587	21	q	NA	2	0.755629424318495	DEL	50424	0.00148497387204022
