filename	chr	Arm	arm_size.y	type	sv_count	sv_size_sum	chr_arm_length_mb	sv_rate	sv_proportion	region
6365A	chr11	q	82384456	DUP	8	87.184419	82.384456	0.0971056967348307	1.05826296892705	chr11q
6365A	chr11	q	82384456	INS	2	2e-06	82.384456	0.0242764241837077	2.42764241837077e-08	chr11q
6365A	chr12	p	35911664	DEL	1	0.027491	35.911664	0.0278461059337156	0.000765517298223775	chr12p
6365A	chr12	p	35911664	INS	1	1e-06	35.911664	0.0278461059337156	2.78461059337156e-08	chr12p
6365A	chr12	q	97412884	DEL	2	0.001773	97.412884	0.0205311650561542	1.82008778222807e-05	chr12q
6365A	chr12	q	97412884	INS	1	1e-06	97.412884	0.0102655825280771	1.02655825280771e-08	chr12q
6365A	chr13	q	97043744	DEL	3	0.001972	97.043744	0.0309138938415237	2.03207328851616e-05	chr13q
6365A	chr13	q	97043744	INS	4	4e-06	97.043744	0.0412185251220316	4.12185251220316e-08	chr13q
6365A	chr13	q	97043744	INV	1	0.002455	97.043744	0.0103046312805079	2.52978697936469e-05	chr13q
6365A	chr14	p	11400261	DEL	1	8.5e-05	11.400261	0.0877172899813434	7.45596964841419e-06	chr14p
6365A	chr14	p	11400261	INS	1	1e-06	11.400261	0.0877172899813434	8.77172899813434e-08	chr14p
6365A	chr14	q	89761231	DEL	3	0.006066	89.761231	0.0334220015320423	6.75792870977895e-05	chr14q
6365A	chr14	q	89761231	DUP	2	0.005414	89.761231	0.0222813343546948	6.0315572098159e-05	chr14q
6365A	chr14	q	89761231	INS	1	1e-06	89.761231	0.0111406671773474	1.11406671773474e-08	chr14q
6365A	chr15	q	82566565	DEL	6	0.018795	82.566565	0.0726686401450757	0.00022763451525445	chr15q
6365A	chr15	q	82566565	DUP	1	6.181627	82.566565	0.0121114400241793	0.0748684046623473	chr15q
6365A	chr15	q	82566565	INS	1	1e-06	82.566565	0.0121114400241793	1.21114400241793e-08	chr15q
6365A	chr16	p	36838903	DEL	2	0.072091	36.838903	0.0542904331326044	0.00195692580748129	chr16p
6365A	chr16	p	36838903	INS	3	3e-06	36.838903	0.0814356496989066	8.14356496989066e-08	chr16p
6365A	chr16	q	59491471	DEL	3	0.014462	59.491471	0.0504273965590799	0.000243093669679138	chr16q
6365A	chr16	q	59491471	INV	2	0.001093	59.491471	0.0336182643727199	1.83723814796914e-05	chr16q
6365A	chr17	p	25689679	DUP	1	0.001603	25.689679	0.0389261383919978	6.23985998423725e-05	chr17p
6365A	chr17	q	58587218	DEL	3	0.008778	58.587218	0.0512057083850611	0.000149827902734689	chr17q
6365A	chr18	q	62092914	DEL	3	0.06134	62.092914	0.0483146917537161	0.000987874397390981	chr18q
6365A	chr18	q	62092914	INS	2	2e-06	62.092914	0.0322097945024774	3.22097945024774e-08	chr18q
6365A	chr19	p	27792923	DEL	2	0.000663	27.792923	0.0719607649760337	2.38549935895552e-05	chr19p
6365A	chr19	p	27792923	INS	5	5e-06	27.792923	0.179901912440084	1.79901912440084e-07	chr19p
6365A	chr19	q	33914441	DEL	1	0.000133	33.914441	0.0294859644008285	3.9216332653102e-06	chr19q
6365A	chr2	p	93503283	DEL	6	0.079768	93.503283	0.0641688698780769	0.00085310373540574	chr2p
6365A	chr2	p	93503283	DUP	3	0.05196	93.503283	0.0320844349390385	0.000555702413144146	chr2p
6365A	chr2	p	93503283	INS	1	1e-06	93.503283	0.0106948116463462	1.06948116463462e-08	chr2p
6365A	chr2	q	149193469	DEL	9	0.038826	149.193469	0.0603243564234035	0.000260239273610563	chr2q
6365A	chr2	q	149193469	INS	5	5e-06	149.193469	0.0335135313463353	3.35135313463353e-08	chr2q
6365A	chr2	q	149193469	INV	1	0.001844	149.193469	0.00670270626926705	1.23597903605284e-05	chr2q
6365A	chr20	p	28012753	DEL	2	0.000663	28.012753	0.0713960530762542	2.36677915947783e-05	chr20p
6365A	chr20	p	28012753	DUP	1	0.034681	28.012753	0.0356980265381271	0.00123804325836879	chr20p
6365A	chr20	p	28012753	INV	1	0.000618	28.012753	0.0356980265381271	2.20613804005626e-05	chr20p
6365A	chr20	q	38197502	DEL	1	5.5e-05	38.197502	0.0261797224331581	1.43988473382369e-06	chr20q
6365A	chr20	q	38197502	INS	2	2e-06	38.197502	0.0523594448663161	5.23594448663161e-08	chr20q
6365A	chr22	p	14249622	DUP	1	0.009851	14.249622	0.070177300141716	0.000691316583696045	chr22p
6365A	chr22	p	14249622	INS	1	1e-06	14.249622	0.070177300141716	7.0177300141716e-08	chr22p
6365A	chr22	q	37075304	DEL	4	0.050279	37.075304	0.10788852870903	0.00135613183374032	chr22q
6365A	chr22	q	37075304	INS	2	2e-06	37.075304	0.0539442643545148	5.39442643545148e-08	chr22q
6365A	chr3	p	94076514	DEL	1	0.002058	94.076514	0.0106296455670115	2.18758105769098e-05	chr3p
6365A	chr3	p	94076514	DUP	3	0.057921	94.076514	0.0318889367010346	0.000615679700886876	chr3p
6365A	chr3	p	94076514	INS	1	1e-06	94.076514	0.0106296455670115	1.06296455670115e-08	chr3p
6365A	chr3	q	107029434	DEL	7	0.105338	107.029434	0.0654025695398894	0.000984196552884695	chr3q
6365A	chr3	q	107029434	DUP	2	0.069977	107.029434	0.0186864484399684	0.000653810801241834	chr3q
6365A	chr3	q	107029434	INS	3	3e-06	107.029434	0.0280296726599526	2.80296726599526e-08	chr3q
6365A	chr4	p	52452474	DEL	2	0.098227	52.452474	0.0381297553286047	0.00187268573833143	chr4p
6365A	chr4	q	141122471	DEL	6	0.012648	141.122471	0.0425162623463417	8.96242810260883e-05	chr4q
6365A	chr4	q	141122471	DUP	1	0.001451	141.122471	0.00708604372439029	1.02818494440903e-05	chr4q
6365A	chr4	q	141122471	INS	3	3e-06	141.122471	0.0212581311731709	2.12581311731709e-08	chr4q
6365A	chr5	p	48317879	DEL	1	0.000894	48.317879	0.0206962726985595	1.85024677925122e-05	chr5p
6365A	chr5	p	48317879	DUP	1	0.00297	48.317879	0.0206962726985595	6.14679299147216e-05	chr5p
6365A	chr5	p	48317879	INS	4	4e-06	48.317879	0.0827850907942379	8.27850907942379e-08	chr5p
6365A	chr5	q	133727560	DEL	4	0.051544	133.72756	0.0299115604891019	0.000385440368462567	chr5q
6365A	chr5	q	133727560	INS	4	4e-06	133.72756	0.0299115604891019	2.99115604891019e-08	chr5q
6365A	chr6	p	59672548	DEL	13	0.017343	59.672548	0.217855620980019	0.000290636156512036	chr6p
6365A	chr6	p	59672548	INS	16	1.6e-05	59.672548	0.268129995052331	2.68129995052331e-07	chr6p
6365A	chr6	q	112454080	DEL	10	0.11104	112.45408	0.0889251861737698	0.00098742526727354	chr6q
6365A	chr6	q	112454080	INS	3	3e-06	112.45408	0.0266775558521309	2.66775558521309e-08	chr6q
6365A	chr7	p	62064435	DEL	2	0.003702	62.064435	0.0322245743476115	5.96476871174288e-05	chr7p
6365A	chr7	p	62064435	INS	1	1e-06	62.064435	0.0161122871738057	1.61122871738057e-08	chr7p
6365A	chr7	p	62064435	INV	1	0.001094	62.064435	0.0161122871738057	1.76268421681435e-05	chr7p
6365A	chr7	q	98502993	DEL	6	0.084245	98.502993	0.0609118547291248	0.000855253200275854	chr7q
6365A	chr7	q	98502993	INS	2	2e-06	98.502993	0.0203039515763749	2.03039515763749e-08	chr7q
6365A	chr8	p	45270456	INS	2	2e-06	45.270456	0.0441789232253371	4.41789232253371e-08	chr8p
6365A	chr8	q	100988875	DEL	2	0.002177	100.988875	0.0198041615970076	2.15568298983428e-05	chr8q
6365A	chr8	q	100988875	INS	4	4e-06	100.988875	0.0396083231940152	3.96083231940152e-08	chr8q
6365A	chr8	q	100988875	INV	1	0.000887	100.988875	0.0099020807985038	8.78314566827287e-06	chr8q
6365A	chr9	p	46267185	DEL	4	4.381188	46.267185	0.086454362849177	0.094693204265615	chr9p
6365A	chr9	p	46267185	INS	1	1e-06	46.267185	0.0216135907122943	2.16135907122943e-08	chr9p
6365A	chr9	q	104350062	DUP	3	0.059366	104.350062	0.0287493839725749	0.000568911976305294	chr9q
6365A	chr9	q	104350062	INS	5	5e-06	104.350062	0.0479156399542916	4.79156399542916e-08	chr9q
6365A	chrX	p	59373565	DEL	1	0.000299	59.373565	0.0168425123200872	5.03591118370608e-06	chrXp
6365A	chrX	p	59373565	DUP	1	0.04076	59.373565	0.0168425123200872	0.000686500802166755	chrXp
6365A	chrX	p	59373565	INS	2	2e-06	59.373565	0.0336850246401745	3.36850246401745e-08	chrXp
6365A	chrX	q	94886001	DEL	4	0.004029	94.886001	0.0421558497338295	4.24614796443998e-05	chrXq
6365A	chrX	q	94886001	DUP	2	0.060094	94.886001	0.0210779248669148	0.000633328408476188	chrXq
6365A	chrY	p	10724418	DEL	25	0.010932	10.724418	2.33112883142004	0.00101935601540335	chrYp
6365A	chrY	p	10724418	INS	18	1.8e-05	10.724418	1.67841275862243	1.67841275862243e-06	chrYp
6414C	chr1	p	124048267	DEL	5	0.009243	124.048267	0.0403068911877665	7.45113190497051e-05	chr1p
6414C	chr1	p	124048267	INS	1	1e-06	124.048267	0.00806137823755329	8.06137823755329e-09	chr1p
6414C	chr1	q	124339061	DEL	6	0.057072	124.339061	0.0482551496830107	0.000459002983784798	chr1q
6414C	chr1	q	124339061	DUP	1	0.006382	124.339061	0.00804252494716845	5.13273942128291e-05	chr1q
6414C	chr1	q	124339061	INS	1	1e-06	124.339061	0.00804252494716845	8.04252494716845e-09	chr1q
6414C	chr10	p	40649191	DEL	2	0.000657	40.649191	0.0492014711928707	1.6162683286858e-05	chr10p
6414C	chr10	p	40649191	INS	3	3e-06	40.649191	0.0738022067893061	7.38022067893061e-08	chr10p
6414C	chr10	q	94108943	DEL	13	58.563207	94.108943	0.138137775067774	0.622291624293347	chr10q
6414C	chr10	q	94108943	DUP	8	41.426757	94.108943	0.0850078615801688	0.440200003096411	chr10q
6414C	chr10	q	94108943	INS	3	3e-06	94.108943	0.0318779480925633	3.18779480925633e-08	chr10q
6414C	chr11	p	52743313	DEL	3	0.036281	52.743313	0.05687924837031	0.000687878670041072	chr11p
6414C	chr11	p	52743313	INS	2	2e-06	52.743313	0.03791949891354	3.791949891354e-08	chr11p
6414C	chr11	q	82384456	DEL	1	0.0218	82.384456	0.0121382120918538	0.000264613023602414	chr11q
6414C	chr11	q	82384456	DUP	1	0.001964	82.384456	0.0121382120918538	2.38394485484009e-05	chr11q
6414C	chr12	p	35911664	DEL	2	0.024259	35.911664	0.0556922118674311	0.000675518683846006	chr12p
6414C	chr12	p	35911664	INS	1	1e-06	35.911664	0.0278461059337156	2.78461059337156e-08	chr12p
6414C	chr12	q	97412884	DEL	2	0.015043	97.412884	0.0205311650561542	0.000154425157969864	chr12q
6414C	chr12	q	97412884	DUP	1	0.008112	97.412884	0.0102655825280771	8.32744054677613e-05	chr12q
6414C	chr12	q	97412884	INS	2	2e-06	97.412884	0.0205311650561542	2.05311650561542e-08	chr12q
6414C	chr13	q	97043744	DEL	2	0.013694	97.043744	0.0206092625610158	0.000141111620755275	chr13q
6414C	chr13	q	97043744	INS	2	2e-06	97.043744	0.0206092625610158	2.06092625610158e-08	chr13q
6414C	chr14	q	89761231	DEL	5	0.124898	89.761231	0.0557033358867371	0.00139144704911634	chr14q
6414C	chr14	q	89761231	DUP	1	0.00581	89.761231	0.0111406671773474	6.47272763003885e-05	chr14q
6414C	chr14	q	89761231	INS	2	2e-06	89.761231	0.0222813343546948	2.22813343546948e-08	chr14q
6414C	chr15	q	82566565	DEL	4	0.026076	82.566565	0.0484457600967171	0.000315817910070499	chr15q
6414C	chr16	p	36838903	DEL	3	0.007693	36.838903	0.0814356496989066	0.000208828151044563	chr16p
6414C	chr16	p	36838903	INS	1	1e-06	36.838903	0.0271452165663022	2.71452165663022e-08	chr16p
6414C	chr16	q	59491471	DEL	4	0.023208	59.491471	0.0672365287454398	0.000390106339781042	chr16q
6414C	chr16	q	59491471	INS	1	1e-06	59.491471	0.01680913218636	1.680913218636e-08	chr16q
6414C	chr16	q	59491471	INV	1	0.000662	59.491471	0.01680913218636	1.11276455073703e-05	chr16q
6414C	chr17	p	25689679	DEL	2	0.000598	25.689679	0.0778522767839956	2.32778307584147e-05	chr17p
6414C	chr17	q	58587218	DEL	6	19.347393	58.587218	0.102411416770122	0.330232321323057	chr17q
6414C	chr17	q	58587218	DUP	2	0.013606	58.587218	0.034137138923374	0.000232234956095714	chr17q
6414C	chr17	q	58587218	INS	1	1e-06	58.587218	0.017068569461687	1.7068569461687e-08	chr17q
6414C	chr18	q	62092914	DEL	1	6.5e-05	62.092914	0.0161048972512387	1.04681832133051e-06	chr18q
6414C	chr18	q	62092914	INS	3	3e-06	62.092914	0.0483146917537161	4.83146917537161e-08	chr18q
6414C	chr19	p	27792923	DEL	3	0.009903	27.792923	0.10794114746405	0.000356313727778831	chr19p
6414C	chr19	p	27792923	INS	1	1e-06	27.792923	0.0359803824880168	3.59803824880168e-08	chr19p
6414C	chr19	q	33914441	DEL	2	0.012503	33.914441	0.0589719288016571	0.000368663012903559	chr19q
6414C	chr19	q	33914441	DUP	1	0.408417	33.914441	0.0294859644008285	0.0120425691226932	chr19q
6414C	chr2	p	93503283	DEL	2	0.019151	93.503283	0.0213896232926923	0.000204816337839175	chr2p
6414C	chr2	p	93503283	DUP	2	0.010096	93.503283	0.0213896232926923	0.000107974818381511	chr2p
6414C	chr2	p	93503283	INS	1	1e-06	93.503283	0.0106948116463462	1.06948116463462e-08	chr2p
6414C	chr2	q	149193469	DEL	3	0.028117	149.193469	0.0201081188078012	0.000188459992172982	chr2q
6414C	chr2	q	149193469	INS	6	6e-06	149.193469	0.0402162376156023	4.02162376156023e-08	chr2q
6414C	chr20	p	28012753	INS	2	2e-06	28.012753	0.0713960530762542	7.13960530762542e-08	chr20p
6414C	chr20	q	38197502	DEL	2	0.003325	38.197502	0.0523594448663161	8.70475770902506e-05	chr20q
6414C	chr22	q	37075304	DEL	2	0.006594	37.075304	0.0539442643545148	0.000177854239576835	chr22q
6414C	chr3	p	94076514	DEL	3	0.333163	94.076514	0.0318889367010346	0.00354140460604227	chr3p
6414C	chr3	p	94076514	DUP	1	0.024557	94.076514	0.0106296455670115	0.000261032206189103	chr3p
6414C	chr3	p	94076514	INS	1	1e-06	94.076514	0.0106296455670115	1.06296455670115e-08	chr3p
6414C	chr3	q	107029434	DEL	7	0.211948	107.029434	0.0654025695398894	0.00198027768697721	chr3q
6414C	chr3	q	107029434	DUP	2	0.125513	107.029434	0.0186864484399684	0.00117269610152288	chr3q
6414C	chr3	q	107029434	INS	3	3e-06	107.029434	0.0280296726599526	2.80296726599526e-08	chr3q
6414C	chr4	p	52452474	DEL	1	0.002357	52.452474	0.0190648776643024	4.49359166547607e-05	chr4p
6414C	chr4	q	141122471	DEL	8	0.042098	141.122471	0.0566883497951223	0.000298308268709382	chr4q
6414C	chr4	q	141122471	DUP	3	0.020756	141.122471	0.0212581311731709	0.000147077923543445	chr4q
6414C	chr4	q	141122471	INS	5	5e-06	141.122471	0.0354302186219514	3.54302186219514e-08	chr4q
6414C	chr4	q	141122471	INV	1	0.011552	141.122471	0.00708604372439029	8.18579771041566e-05	chr4q
6414C	chr5	p	48317879	DEL	1	0.000702	48.317879	0.0206962726985595	1.45287834343888e-05	chr5p
6414C	chr5	p	48317879	INS	1	1e-06	48.317879	0.0206962726985595	2.06962726985595e-08	chr5p
6414C	chr5	q	133727560	DEL	1	0.004169	133.72756	0.00747789012227547	3.11753239197664e-05	chr5q
6414C	chr5	q	133727560	DUP	1	0.00639	133.72756	0.00747789012227547	4.77837178813402e-05	chr5q
6414C	chr5	q	133727560	INS	6	6e-06	133.72756	0.0448673407336528	4.48673407336528e-08	chr5q
6414C	chr6	p	59672548	DEL	4	0.019931	59.672548	0.0670324987630828	0.000334006183211751	chr6p
6414C	chr6	p	59672548	DUP	1	0.004054	59.672548	0.0167581246907707	6.79374374963844e-05	chr6p
6414C	chr6	p	59672548	INS	4	4e-06	59.672548	0.0670324987630828	6.70324987630828e-08	chr6p
6414C	chr6	q	112454080	DEL	8	0.077597	112.45408	0.0711401489390158	0.000690032767152601	chr6q
6414C	chr6	q	112454080	DUP	2	46.160802	112.45408	0.017785037234754	0.410485791178052	chr6q
6414C	chr7	p	62064435	DEL	2	0.001285	62.064435	0.0322245743476115	2.07042890183404e-05	chr7p
6414C	chr7	p	62064435	INS	2	2e-06	62.064435	0.0322245743476115	3.22245743476115e-08	chr7p
6414C	chr7	q	98502993	DEL	5	3.665876	98.502993	0.0507598789409374	0.0372158843944975	chr7q
6414C	chr7	q	98502993	DUP	2	0.450686	98.502993	0.0203039515763749	0.00457535336007506	chr7q
6414C	chr8	p	45270456	DEL	3	0.020391	45.270456	0.0662683848380056	0.000450426211743924	chr8p
6414C	chr8	p	45270456	DUP	1	0.002784	45.270456	0.0220894616126685	6.14970611296692e-05	chr8p
6414C	chr8	p	45270456	INS	2	2e-06	45.270456	0.0441789232253371	4.41789232253371e-08	chr8p
6414C	chr8	q	100988875	DEL	6	1.009261	100.988875	0.0594124847910228	0.00999378396877874	chr8q
6414C	chr8	q	100988875	DUP	4	35.201464	100.988875	0.0396083231940152	0.348567740753623	chr8q
6414C	chr8	q	100988875	INS	2	2e-06	100.988875	0.0198041615970076	1.98041615970076e-08	chr8q
6414C	chr8	q	100988875	INV	1	0.000887	100.988875	0.0099020807985038	8.78314566827287e-06	chr8q
6414C	chr9	p	46267185	DEL	3	0.019846	46.267185	0.0648407721368828	0.000428943321276192	chr9p
6414C	chr9	q	104350062	DEL	1	0.000161	104.350062	0.00958312799085831	1.54288360652819e-06	chr9q
6414C	chr9	q	104350062	INS	2	2e-06	104.350062	0.0191662559817166	1.91662559817166e-08	chr9q
6414C	chrX	p	59373565	DEL	2	0.002897	59.373565	0.0336850246401745	4.87927581912927e-05	chrXp
6414C	chrX	p	59373565	INS	1	1e-06	59.373565	0.0168425123200872	1.68425123200872e-08	chrXp
6414C	chrX	p	59373565	INV	1	0.001341	59.373565	0.0168425123200872	2.2585809021237e-05	chrXp
6414C	chrX	q	94886001	DEL	6	0.025289	94.886001	0.0632337746007443	0.000266519820979704	chrXq
6414C	chrX	q	94886001	INS	4	4e-06	94.886001	0.0421558497338295	4.21558497338295e-08	chrXq
6414C	chrY	p	10724418	DEL	26	0.014013	10.724418	2.42437398467684	0.00130664433258756	chrYp
6414C	chrY	p	10724418	INS	16	1.6e-05	10.724418	1.49192245210882	1.49192245210882e-06	chrYp
6423A	chr1	p	124048267	DEL	1	0.029844	124.048267	0.00806137823755329	0.00024058377212154	chr1p
6423A	chr1	p	124048267	DUP	1	0.00128	124.048267	0.00806137823755329	1.03185641440682e-05	chr1p
6423A	chr1	p	124048267	INS	4	4e-06	124.048267	0.0322455129502132	3.22455129502132e-08	chr1p
6423A	chr1	q	124339061	DEL	2	0.04269	124.339061	0.0160850498943369	0.000343335389994621	chr1q
6423A	chr1	q	124339061	DUP	1	0.006382	124.339061	0.00804252494716845	5.13273942128291e-05	chr1q
6423A	chr1	q	124339061	INS	3	3e-06	124.339061	0.0241275748415054	2.41275748415054e-08	chr1q
6423A	chr1	q	124339061	INV	1	0.001196	124.339061	0.00804252494716845	9.61885983681347e-06	chr1q
6423A	chr10	p	40649191	INS	4	4e-06	40.649191	0.0984029423857414	9.84029423857415e-08	chr10p
6423A	chr10	q	94108943	DEL	5	0.024516	94.108943	0.0531299134876055	0.000260506591812427	chr10q
6423A	chr10	q	94108943	INS	5	5e-06	94.108943	0.0531299134876055	5.31299134876055e-08	chr10q
6423A	chr11	p	52743313	DEL	2	0.035401	52.743313	0.03791949891354	0.000671194090519115	chr11p
6423A	chr11	q	82384456	DEL	4	0.02271	82.384456	0.0485528483674153	0.000275658796606001	chr11q
6423A	chr11	q	82384456	DUP	3	0.059101	82.384456	0.0364146362755615	0.000717380472840653	chr11q
6423A	chr12	p	35911664	DEL	1	0.027484	35.911664	0.0278461059337156	0.000765322375482239	chr12p
6423A	chr12	p	35911664	DUP	1	0.029441	35.911664	0.0278461059337156	0.00081981720479452	chr12p
6423A	chr12	p	35911664	INS	1	1e-06	35.911664	0.0278461059337156	2.78461059337156e-08	chr12p
6423A	chr12	q	97412884	DEL	3	0.053877	97.412884	0.0307967475842313	0.000553078789865209	chr12q
6423A	chr12	q	97412884	INS	1	1e-06	97.412884	0.0102655825280771	1.02655825280771e-08	chr12q
6423A	chr13	q	97043744	DEL	4	0.016132	97.043744	0.0412185251220316	0.000166234311817153	chr13q
6423A	chr13	q	97043744	INS	2	2e-06	97.043744	0.0206092625610158	2.06092625610158e-08	chr13q
6423A	chr14	p	11400261	DEL	1	0.005337	11.400261	0.0877172899813434	0.00046814717663043	chr14p
6423A	chr14	p	11400261	INS	1	1e-06	11.400261	0.0877172899813434	8.77172899813434e-08	chr14p
6423A	chr14	q	89761231	DEL	3	0.004087	89.761231	0.0334220015320423	4.55319067538189e-05	chr14q
6423A	chr14	q	89761231	DUP	1	0.006757	89.761231	0.0111406671773474	7.52774881173365e-05	chr14q
6423A	chr14	q	89761231	INS	7	7e-06	89.761231	0.077984670241432	7.7984670241432e-08	chr14q
6423A	chr15	p	17186630	DEL	1	0.023577	17.18663	0.0581847633887504	0.00137182216641657	chr15p
6423A	chr15	q	82566565	DEL	2	0.033642	82.566565	0.0242228800483586	0.000407453065293439	chr15q
6423A	chr16	p	36838903	DEL	2	0.005147	36.838903	0.0542904331326044	0.000139716429666757	chr16p
6423A	chr16	q	59491471	DEL	2	0.014163	59.491471	0.0336182643727199	0.000238067739155416	chr16q
6423A	chr17	p	25689679	DUP	1	0.002911	25.689679	0.0389261383919978	0.000113313988859106	chr17p
6423A	chr17	q	58587218	DEL	4	0.015996	58.587218	0.0682742778467481	0.000273028837109146	chr17q
6423A	chr18	q	62092914	DEL	1	0.004255	62.092914	0.0161048972512387	6.85263378040206e-05	chr18q
6423A	chr18	q	62092914	INS	2	2e-06	62.092914	0.0322097945024774	3.22097945024774e-08	chr18q
6423A	chr19	p	27792923	INS	1	1e-06	27.792923	0.0359803824880168	3.59803824880168e-08	chr19p
6423A	chr19	q	33914441	INS	1	1e-06	33.914441	0.0294859644008285	2.94859644008285e-08	chr19q
6423A	chr2	p	93503283	DEL	4	0.058538	93.503283	0.0427792465853846	0.000626052884153811	chr2p
6423A	chr2	q	149193469	DEL	3	0.017926	149.193469	0.0201081188078012	0.000120152712582881	chr2q
6423A	chr2	q	149193469	INS	3	3e-06	149.193469	0.0201081188078012	2.01081188078012e-08	chr2q
6423A	chr20	p	28012753	DEL	1	0.009431	28.012753	0.0356980265381271	0.000336668088281077	chr20p
6423A	chr20	p	28012753	INV	1	0.000618	28.012753	0.0356980265381271	2.20613804005626e-05	chr20p
6423A	chr20	q	38197502	DEL	3	0.003426	38.197502	0.0785391672994742	8.96917290559995e-05	chr20q
6423A	chr20	q	38197502	INS	2	2e-06	38.197502	0.0523594448663161	5.23594448663161e-08	chr20q
6423A	chr21	p	11134529	DEL	1	0.104564	11.134529	0.0898107140409801	0.00939096750298104	chr21p
6423A	chr21	q	33956153	DEL	1	6.8e-05	33.956153	0.0294497436149496	2.00258256581657e-06	chr21q
6423A	chr22	p	14249622	DEL	1	0.010045	14.249622	0.070177300141716	0.000704930979923538	chr22p
6423A	chr22	q	37075304	DEL	3	0.170969	37.075304	0.0809163965317722	0.00461139846621352	chr22q
6423A	chr22	q	37075304	DUP	1	0.012037	37.075304	0.0269721321772574	0.000324663555017647	chr22q
6423A	chr22	q	37075304	INS	1	1e-06	37.075304	0.0269721321772574	2.69721321772574e-08	chr22q
6423A	chr3	p	94076514	DEL	6	0.066268	94.076514	0.0637778734020693	0.000704405352434721	chr3p
6423A	chr3	p	94076514	INS	1	1e-06	94.076514	0.0106296455670115	1.06296455670115e-08	chr3p
6423A	chr3	q	107029434	DEL	6	0.081193	107.029434	0.0560593453199052	0.000758604404093177	chr3q
6423A	chr3	q	107029434	INS	3	3e-06	107.029434	0.0280296726599526	2.80296726599526e-08	chr3q
6423A	chr4	p	52452474	DEL	1	0.023748	52.452474	0.0190648776643024	0.000452752714771852	chr4p
6423A	chr4	p	52452474	INS	3	3e-06	52.452474	0.0571946329929071	5.71946329929071e-08	chr4p
6423A	chr4	q	141122471	DEL	9	0.059263	141.122471	0.0637743935195126	0.000419940209238542	chr4q
6423A	chr4	q	141122471	DUP	1	0.006743	141.122471	0.00708604372439029	4.77811928335637e-05	chr4q
6423A	chr4	q	141122471	INS	6	6e-06	141.122471	0.0425162623463417	4.25162623463417e-08	chr4q
6423A	chr5	p	48317879	INS	1	1e-06	48.317879	0.0206962726985595	2.06962726985595e-08	chr5p
6423A	chr5	q	133727560	DEL	4	0.034524	133.72756	0.0299115604891019	0.000258166678581438	chr5q
6423A	chr5	q	133727560	DUP	1	0.019365	133.72756	0.00747789012227547	0.000144809342217864	chr5q
6423A	chr6	p	59672548	DEL	4	0.015291	59.672548	0.0670324987630828	0.000256248484646575	chr6p
6423A	chr6	p	59672548	INS	6	6e-06	59.672548	0.100548748144624	1.00548748144624e-07	chr6p
6423A	chr6	q	112454080	DEL	10	0.126104	112.45408	0.0889251861737698	0.00112138216772571	chr6q
6423A	chr6	q	112454080	INS	1	1e-06	112.45408	0.00889251861737698	8.89251861737698e-09	chr6q
6423A	chr6	q	112454080	INV	1	0.001674	112.45408	0.00889251861737698	1.48860761654891e-05	chr6q
6423A	chr7	p	62064435	DEL	4	0.0171	62.064435	0.0644491486952229	0.000275520110672078	chr7p
6423A	chr7	p	62064435	DUP	1	0.00025	62.064435	0.0161122871738057	4.02807179345143e-06	chr7p
6423A	chr7	q	98502993	DEL	6	0.031137	98.502993	0.0609118547291248	0.000316102070116793	chr7q
6423A	chr7	q	98502993	DUP	1	0.096571	98.502993	0.0101519757881875	0.000980386453841052	chr7q
6423A	chr7	q	98502993	INS	2	2e-06	98.502993	0.0203039515763749	2.03039515763749e-08	chr7q
6423A	chr8	p	45270456	DEL	4	0.330257	45.270456	0.0883578464506741	0.00729519932381507	chr8p
6423A	chr8	p	45270456	INS	1	1e-06	45.270456	0.0220894616126685	2.20894616126685e-08	chr8p
6423A	chr8	q	100988875	DEL	1	0.014216	100.988875	0.0099020807985038	0.00014076798063153	chr8q
6423A	chr8	q	100988875	DUP	1	0.003327	100.988875	0.0099020807985038	3.29442228166221e-05	chr8q
6423A	chr8	q	100988875	INS	1	1e-06	100.988875	0.0099020807985038	9.9020807985038e-09	chr8q
6423A	chr8	q	100988875	INV	1	0.000887	100.988875	0.0099020807985038	8.78314566827287e-06	chr8q
6423A	chr9	p	46267185	DEL	2	0.018545	46.267185	0.0432271814245885	0.000400824039759497	chr9p
6423A	chr9	q	104350062	DEL	2	0.010878	104.350062	0.0191662559817166	0.000104245266284557	chr9q
6423A	chr9	q	104350062	INS	1	1e-06	104.350062	0.00958312799085831	9.58312799085831e-09	chr9q
6423A	chrX	p	59373565	DEL	2	0.007541	59.373565	0.0336850246401745	0.000127009385405778	chrXp
6423A	chrX	p	59373565	INS	2	2e-06	59.373565	0.0336850246401745	3.36850246401745e-08	chrXp
6423A	chrX	q	94886001	DEL	2	0.003508	94.886001	0.0210779248669148	3.69706802165685e-05	chrXq
6423A	chrX	q	94886001	INS	1	1e-06	94.886001	0.0105389624334574	1.05389624334574e-08	chrXq
6423A	chrY	p	10724418	DEL	11	0.003179	10.724418	1.02569668582482	0.000296426342203372	chrYp
6423A	chrY	p	10724418	INS	12	1.2e-05	10.724418	1.11894183908162	1.11894183908162e-06	chrYp
6423A	chrY	q	51735611	DEL	1	0.00501	51.735611	0.0193290459061168	9.6838519989645e-05	chrYq
6436B	chr1	p	124048267	DEL	7	0.041145	124.048267	0.056429647662873	0.00033168540758413	chr1p
