type	chr	Sample_ID	arm.x	arm_size	sv_count	sv_size_sum	chr_length_mb	sv_rate	sv_proportion	chr_arm	final_average_TL_p75	chr_order	arm.y	final_average_TL_p75_kb	direction	TL_group
DEL	chr14	3988	q	89761231	322	0.084762	89.761231	3.58729483110587	0.000944305231286322	chr14q	5690.33333333333	14	q	5.69033333333333	Positive	Other
DEL	chr14	6265D	p	11400261	177	0.097149	11.400261	15.5259603266978	0.00852164700439753	chr14p	7839.5	14	p	7.8395	Positive	Other
DEL	chr14	6265D	q	89761231	262	0.109246	89.761231	2.91885480046502	0.0012170733264565	chr14q	6329	14	q	6.329	Positive	Other
DEL	chr14	6266D	p	11400261	304	0.168449	11.400261	26.6660561543284	0.0147758897800673	chr14p	3688.75	14	p	3.68875	Positive	Other
DEL	chr14	6266D	q	89761231	474	0.197423	89.761231	5.28067624206268	0.00219942393615346	chr14q	5204.75	14	q	5.20475	Positive	Other
DEL	chr14	6269C	p	11400261	250	0.131649	11.400261	21.9293224953359	0.0115478935087539	chr14p	5100	14	p	5.1	Positive	Short TL
DEL	chr14	6269C	q	89761231	307	59.491273	89.761231	3.42018482344566	0.662772472449715	chr14q	2039	14	q	2.039	Positive	Short TL
DEL	chr14	6277A	p	11400261	246	0.133532	11.400261	21.5784533354105	0.0117130651657887	chr14p	9466	14	p	9.466	Positive	Other
DEL	chr14	6277A	q	89761231	393	0.127246	89.761231	4.37828220069754	0.00141760533564875	chr14q	3409	14	q	3.409	Positive	Other
DEL	chr14	6285B	q	89761231	373	0.142078	89.761231	4.15546885715059	0.00158284371122317	chr14q	4150	14	q	4.15	Positive	Short TL
DEL	chr14	6298B	p	11400261	154	0.075362	11.400261	13.5084626571269	0.006610550407574	chr14p	4711	14	p	4.711	Positive	Other
DEL	chr14	6298B	q	89761231	443	0.592011	89.761231	4.93531555956491	0.00659539751632863	chr14q	7072	14	q	7.072	Positive	Other
DEL	chr14	6314E	q	89761231	270	0.557529	89.761231	3.0079801378838	0.00621124503071933	chr14q	4851	14	q	4.851	Positive	Other
DEL	chr14	6324B	p	11400261	157	0.045951	11.400261	13.7716145270709	0.00403069719193271	chr14p	5932	14	p	5.932	Positive	Other
DEL	chr14	6324B	q	89761231	419	0.158188	89.761231	4.66793954730857	0.00176231985945023	chr14q	5255.5	14	q	5.2555	Positive	Other
DEL	chr14	6365A	p	11400261	219	0.108701	11.400261	19.2100865059142	0.00953495713826201	chr14p	3758	14	p	3.758	Positive	Other
DEL	chr14	6365A	q	89761231	356	0.098822	89.761231	3.96607751513568	0.00110094301179983	chr14q	4726.5	14	q	4.7265	Positive	Other
DEL	chr14	6414C	q	89761231	437	0.649802	89.761231	4.86847155650082	0.00723922781317471	chr14q	2948.66666666667	14	q	2.94866666666667	Positive	Short TL
DEL	chr14	6423A	p	11400261	158	0.045636	11.400261	13.8593318170523	0.00400306624558859	chr14p	3043	14	p	3.043	Positive	Other
DEL	chr14	6423A	q	89761231	386	0.569917	89.761231	4.30029753045611	0.00634925561571231	chr14q	4391.5	14	q	4.3915	Positive	Other
DEL	chr14	6436B	p	11400261	253	0.120321	11.400261	22.1924743652799	0.0105542320478452	chr14p	9276	14	p	9.276	Positive	Other
DEL	chr14	6436B	q	89761231	425	0.177701	89.761231	4.73478355037266	0.00197970769808181	chr14q	5180.66666666667	14	q	5.18066666666667	Positive	Other
DEL	chr14	6439C	p	11400261	433	0.259566	11.400261	37.9815865619217	0.0227684260912974	chr14p	4645	14	p	4.645	Positive	Other
DEL	chr14	6439C	q	89761231	463	0.596064	89.761231	5.15812890311186	0.00664055064039842	chr14q	8998	14	q	8.998	Positive	Other
DEL	chr14	6478A	p	11400261	258	0.134434	11.400261	22.6310608151866	0.0117921861613519	chr14p	11270.5	14	p	11.2705	Positive	Other
DEL	chr14	6478A	q	89761231	398	0.099949	89.761231	4.43398553658427	0.0011134985437087	chr14q	6185.5	14	q	6.1855	Positive	Other
DEL	chr14	6483C	p	11400261	281	0.106453	11.400261	24.6485584847575	0.00933776867038395	chr14p	3343.75	14	p	3.34375	Positive	Other
DEL	chr14	6483C	q	89761231	452	0.125085	89.761231	5.03558156416104	0.0013935303538785	chr14q	4236	14	q	4.236	Positive	Other
DEL	chr14	6500D	p	11400261	232	0.115172	11.400261	20.3504112756717	0.0101025757217313	chr14p	6203	14	p	6.203	Positive	Other
DEL	chr14	6500D	q	89761231	439	0.120253	89.761231	4.89075289085552	0.00133969865007756	chr14q	5449.5	14	q	5.4495	Positive	Other
DEL	chr14	6605D	p	11400261	244	0.114712	11.400261	21.4030187554478	0.0100622257683399	chr14p	6182.75	14	p	6.18275	Positive	Other
DEL	chr14	6605D	q	89761231	438	0.175078	89.761231	4.87961222367817	0.00195048572807563	chr14q	6471.33333333333	14	q	6.47133333333333	Positive	Other
DEL	chr15	2436A	p	17186630	59	0.025454	17.18663	3.43290103993628	0.00148103496729725	chr15p	4674.125	15	p	4.674125	Positive	Other
DEL	chr15	2436A	q	82566565	380	0.10278	82.566565	4.60234720918813	0.00124481380568515	chr15q	4111.5	15	q	4.1115	Negative	Other
DEL	chr15	3188	q	82566565	260	0.100585	82.566565	3.14897440628661	0.00121822919483207	chr15q	1874	15	q	1.874	Negative	Short TL
DEL	chr15	3988	p	17186630	4	0.000233	17.18663	0.232739053555002	1.35570498695789e-05	chr15p	5760.5	15	p	5.7605	Positive	Other
DEL	chr15	3988	q	82566565	367	0.147866	82.566565	4.4448984888738	0.00179087019061529	chr15q	4054	15	q	4.054	Negative	Other
DEL	chr15	6265D	p	17186630	123	0.079454	17.18663	7.1567258968163	0.00462301219028978	chr15p	4370	15	p	4.37	Positive	Other
DEL	chr15	6265D	q	82566565	306	0.185126	82.566565	3.70610064739886	0.00224214244591621	chr15q	5971	15	q	5.971	Negative	Other
DEL	chr15	6266D	p	17186630	62	0.033397	17.18663	3.60745533010253	0.0019431965428941	chr15p	7711	15	p	7.711	Positive	Other
DEL	chr15	6269C	p	17186630	94	0.039584	17.18663	5.46936775854254	0.0023031856739803	chr15p	6771.66666666667	15	p	6.77166666666667	Positive	Short TL
DEL	chr15	6269C	q	82566565	303	47.145515	82.566565	3.66976632732632	0.571000077331545	chr15q	3138.5	15	q	3.1385	Negative	Short TL
DEL	chr15	6277A	p	17186630	91	0.058764	17.18663	5.29481346837629	0.00341916943577653	chr15p	6968.75	15	p	6.96875	Positive	Other
DEL	chr15	6277A	q	82566565	380	0.145926	82.566565	4.60234720918813	0.00176737399696839	chr15q	7062	15	q	7.062	Negative	Other
DEL	chr15	6285B	p	17186630	115	0.060104	17.18663	6.6912477897063	0.00349713701871746	chr15p	4057	15	p	4.057	Positive	Short TL
DEL	chr15	6285B	q	82566565	413	0.144546	82.566565	5.00202472998604	0.00175066020973502	chr15q	4122.33333333333	15	q	4.12233333333333	Negative	Short TL
DEL	chr15	6298B	p	17186630	172	0.104541	17.18663	10.0077793028651	0.00608269334942336	chr15p	4159.5	15	p	4.1595	Positive	Other
DEL	chr15	6298B	q	82566565	410	0.122231	82.566565	4.9656904099135	0.00148039342559546	chr15q	3357	15	q	3.357	Negative	Other
DEL	chr15	6314E	p	17186630	113	0.099993	17.18663	6.5748782629288	0.00581806904553132	chr15p	2220	15	p	2.22	Positive	Other
DEL	chr15	6324B	p	17186630	64	0.025206	17.18663	3.72382485688003	0.00146660514597684	chr15p	6328	15	p	6.328	Positive	Other
DEL	chr15	6324B	q	82566565	416	0.129447	82.566565	5.03835905005858	0.00156778957680994	chr15q	7624	15	q	7.624	Negative	Other
DEL	chr15	6365A	p	17186630	87	0.062977	17.18663	5.06207441482129	0.00366430184393334	chr15p	2858	15	p	2.858	Positive	Other
DEL	chr15	6365A	q	82566565	421	0.137792	82.566565	5.09891625017948	0.00166885954381171	chr15q	3267.75	15	q	3.26775	Negative	Other
DEL	chr15	6414C	p	17186630	117	0.042369	17.18663	6.8076173164838	0.00246523024001797	chr15p	5079.5	15	p	5.0795	Positive	Short TL
DEL	chr15	6414C	q	82566565	425	0.11932	82.566565	5.14736201027619	0.00144513702368507	chr15q	2821	15	q	2.821	Negative	Short TL
DEL	chr15	6423A	q	82566565	362	0.103845	82.566565	4.3843412887529	0.0012577124893109	chr15q	5248	15	q	5.248	Negative	Other
DEL	chr15	6436B	p	17186630	119	0.043373	17.18663	6.9239868432613	0.00252364774246027	chr15p	4771	15	p	4.771	Positive	Other
DEL	chr15	6436B	q	82566565	407	0.108704	82.566565	4.92935608984097	0.00131656197638838	chr15q	5514	15	q	5.514	Negative	Other
DEL	chr15	6439C	p	17186630	191	0.165974	17.18663	11.1132898072513	0.00965715791868447	chr15p	3084	15	p	3.084	Positive	Other
DEL	chr15	6439C	q	82566565	426	0.145591	82.566565	5.15947345030037	0.00176331666456029	chr15q	5577.66666666667	15	q	5.57766666666667	Negative	Other
DEL	chr15	6478A	q	82566565	398	0.106521	82.566565	4.82035312962335	0.0012901227028156	chr15q	4054	15	q	4.054	Negative	Other
DEL	chr15	6483C	q	82566565	471	0.150975	82.566565	5.70448825138844	0.00182852465765047	chr15q	2935	15	q	2.935	Negative	Other
DEL	chr15	6500D	p	17186630	214	0.132567	17.18663	12.4515393651926	0.00771337952815648	chr15p	7689	15	p	7.689	Positive	Other
DEL	chr15	6500D	q	82566565	416	0.126543	82.566565	5.03835905005858	0.00153261795497972	chr15q	6113.25	15	q	6.11325	Negative	Other
DEL	chr15	6605D	p	17186630	105	0.039105	17.18663	6.1094001558188	0.00227531517231709	chr15p	5565.75	15	p	5.56575	Positive	Other
DEL	chr15	6605D	q	82566565	348	0.09504	82.566565	4.21478112841439	0.001151071259898	chr15q	4634	15	q	4.634	Negative	Other
DEL	chr16	2436A	p	36838903	279	0.092031	36.838903	7.57351542199831	0.00249820142581336	chr16p	6940.2	16	p	6.9402	Positive	Other
DEL	chr16	2436A	q	59491471	305	0.08151	59.491471	5.12678531683979	0.0013701123645102	chr16q	5979	16	q	5.979	Negative	Other
DEL	chr16	3188	p	36838903	185	0.055674	36.838903	5.02186506476591	0.00151128278711231	chr16p	2958	16	p	2.958	Positive	Short TL
DEL	chr16	3188	q	59491471	220	0.112662	59.491471	3.69800908099919	0.00189375045037969	chr16q	2897.5	16	q	2.8975	Negative	Short TL
DEL	chr16	3988	p	36838903	239	0.084012	36.838903	6.48770675934623	0.00228052393416818	chr16p	6043.5	16	p	6.0435	Positive	Other
DEL	chr16	3988	q	59491471	268	0.095941	59.491471	4.50484742594447	0.00161268495109156	chr16q	7737.4	16	q	7.7374	Negative	Other
DEL	chr16	6265D	p	36838903	183	0.064326	36.838903	4.9675746316333	0.00174614320084396	chr16p	9536	16	p	9.536	Positive	Other
DEL	chr16	6265D	q	59491471	242	0.093214	59.491471	4.06780998909911	0.00156684644761936	chr16q	4782.5	16	q	4.7825	Negative	Other
DEL	chr16	6266D	p	36838903	234	0.046699	36.838903	6.35198067651472	0.00126765446842975	chr16p	5183	16	p	5.183	Positive	Other
DEL	chr16	6266D	q	59491471	339	0.110349	59.491471	5.69829581117603	0.00185487092763263	chr16q	12000.5	16	q	12.0005	Negative	Other
DEL	chr16	6269C	p	36838903	187	0.062512	36.838903	5.07615549789851	0.00169690177799268	chr16p	4978.75	16	p	4.97875	Positive	Short TL
DEL	chr16	6269C	q	59491471	215	0.090392	59.491471	3.61396342006739	0.00151941107658945	chr16q	4368.75	16	q	4.36875	Negative	Short TL
DEL	chr16	6277A	p	36838903	267	0.057825	36.838903	7.24777282320269	0.00156967214794642	chr16p	4287.5	16	p	4.2875	Positive	Other
DEL	chr16	6277A	q	59491471	319	0.093443	59.491471	5.36211316744883	0.00157069573889003	chr16q	187	16	q	0.187	Negative	Other
DEL	chr16	6285B	p	36838903	288	0.054663	36.838903	7.81782237109503	0.00148383897316378	chr16p	3884	16	p	3.884	Positive	Short TL
DEL	chr16	6285B	q	59491471	298	0.088859	59.491471	5.00912139153527	0.00149364267694776	chr16q	3144.5	16	q	3.1445	Negative	Short TL
DEL	chr16	6298B	p	36838903	276	0.068226	36.838903	7.49207977229941	0.00185200954545253	chr16p	5419	16	p	5.419	Positive	Other
DEL	chr16	6298B	q	59491471	287	0.067283	59.491471	4.82422093748531	0.00113096884089486	chr16q	6612.25	16	q	6.61225	Negative	Other
DEL	chr16	6314E	p	36838903	177	0.08544	36.838903	4.80470333223549	0.00231928730342486	chr16p	5846	16	p	5.846	Positive	Other
DEL	chr16	6324B	p	36838903	287	0.084765	36.838903	7.79067715452873	0.00230096428224261	chr16p	6613.66666666667	16	p	6.61366666666667	Positive	Other
DEL	chr16	6324B	q	59491471	312	0.092169	59.491471	5.24444924214431	0.00154928090448461	chr16q	4127	16	q	4.127	Negative	Other
DEL	chr16	6365A	p	36838903	264	0.060981	36.838903	7.16633717350378	0.00165534245142967	chr16p	4636.25	16	p	4.63625	Positive	Other
DEL	chr16	6365A	q	59491471	334	0.104141	59.491471	5.61425015024423	0.00175051983501971	chr16q	4518.5	16	q	4.5185	Negative	Other
DEL	chr16	6414C	p	36838903	259	0.050817	36.838903	7.03061109067227	0.00137943847024978	chr16p	3283	16	p	3.283	Positive	Short TL
DEL	chr16	6414C	q	59491471	315	0.106759	59.491471	5.29487663870339	0.0017945261430836	chr16q	4629	16	q	4.629	Negative	Short TL
DEL	chr16	6423A	p	36838903	201	0.048238	36.838903	5.45618852982674	0.00130943095672529	chr16p	4192.33333333333	16	p	4.19233333333333	Positive	Other
DEL	chr16	6423A	q	59491471	202	0.050441	59.491471	3.39544470164471	0.000847869436612183	chr16q	3933	16	q	3.933	Negative	Other
DEL	chr16	6436B	p	36838903	250	0.056329	36.838903	6.78630414157555	0.00152906290396324	chr16p	5973	16	p	5.973	Positive	Other
DEL	chr16	6436B	q	59491471	277	0.083717	59.491471	4.65612961562171	0.0014072101192455	chr16q	4484.86666666667	16	q	4.48486666666667	Negative	Other
DEL	chr16	6439C	p	36838903	263	0.068734	36.838903	7.13919195693748	0.00186579931546822	chr16p	7114	16	p	7.114	Positive	Other
DEL	chr16	6439C	q	59491471	326	0.098935	59.491471	5.47977709275335	0.00166301149285752	chr16q	7530.5	16	q	7.5305	Negative	Other
DEL	chr16	6478A	p	36838903	245	0.049072	36.838903	6.65057805874404	0.00133207006734158	chr16p	6405.5	16	p	6.4055	Positive	Other
DEL	chr16	6478A	q	59491471	330	0.112293	59.491471	5.54701362149879	0.00188754788060292	chr16q	4328.83333333333	16	q	4.32883333333333	Negative	Other
DEL	chr16	6483C	p	36838903	260	0.05999	36.838903	7.05775630723857	0.00162844154181247	chr16p	5642	16	p	5.642	Positive	Other
DEL	chr16	6483C	q	59491471	310	0.095402	59.491471	5.21083097777159	0.00160362482884311	chr16q	126	16	q	0.126	Negative	Other
DEL	chr16	6500D	p	36838903	273	0.093284	36.838903	7.4106441226005	0.00253221438217093	chr16p	5589	16	p	5.589	Positive	Other
DEL	chr16	6500D	q	59491471	304	0.104818	59.491471	5.10997618465343	0.00176189961750988	chr16q	4864	16	q	4.864	Negative	Other
DEL	chr16	6605D	p	36838903	239	0.075628	36.838903	6.48770675934623	0.0020529384384763	chr16p	5732.75	16	p	5.73275	Positive	Other
DEL	chr16	6605D	q	59491471	296	0.073643	59.491471	4.97550312716255	0.00123787492160011	chr16q	5099.93333333333	16	q	5.09993333333333	Negative	Other
DEL	chr17	2436A	p	25689679	249	0.078133	25.689679	9.69260845960745	0.00304141597098196	chr17p	7989.25	17	p	7.98925	Positive	Other
DEL	chr17	2436A	q	58587218	332	0.097	58.587218	5.66676506128009	0.00165565123778364	chr17q	4601.5	17	q	4.6015	Positive	Other
DEL	chr17	3188	p	25689679	195	0.084858	25.689679	7.59059698643957	0.00330319425166815	chr17p	2353	17	p	2.353	Positive	Short TL
DEL	chr17	3188	q	58587218	228	14.662793	58.587218	3.89163383726464	0.250272900822838	chr17q	2825.75	17	q	2.82575	Positive	Short TL
DEL	chr17	3988	p	25689679	186	0.049132	25.689679	7.24026174091159	0.00191251903147564	chr17p	4594	17	p	4.594	Positive	Other
DEL	chr17	3988	q	58587218	299	0.07778	58.587218	5.10350226904442	0.00132759333273002	chr17q	6067	17	q	6.067	Positive	Other
DEL	chr17	6265D	p	25689679	229	0.111099	25.689679	8.9140856917675	0.00432465504921256	chr17p	3477.16666666667	17	p	3.47716666666667	Positive	Other
DEL	chr17	6265D	q	58587218	209	0.087844	58.587218	3.56733101749259	0.00149937141579243	chr17q	4720	17	q	4.72	Positive	Other
DEL	chr17	6266D	p	25689679	265	0.098871	25.689679	10.3154266738794	0.00384866622895522	chr17p	4201	17	p	4.201	Positive	Other
DEL	chr17	6266D	q	58587218	320	0.087303	58.587218	5.46194222773985	0.00149013731971366	chr17q	8153	17	q	8.153	Positive	Other
DEL	chr17	6269C	p	25689679	232	0.079906	25.689679	9.03086410694349	0.00311043201435098	chr17p	5390	17	p	5.39	Positive	Short TL
DEL	chr17	6269C	q	58587218	249	0.094261	58.587218	4.25007379596007	0.00160890042602808	chr17q	5776.25	17	q	5.77625	Positive	Short TL
DEL	chr17	6277A	p	25689679	259	0.081411	25.689679	10.0818698435274	0.00316901585263093	chr17p	4621	17	p	4.621	Positive	Other
DEL	chr17	6277A	q	58587218	361	0.138576	58.587218	6.16175357566901	0.00236529408172274	chr17q	6174	17	q	6.174	Positive	Other
DEL	chr17	6285B	p	25689679	265	0.078906	25.689679	10.3154266738794	0.00307150587595898	chr17p	2440	17	p	2.44	Positive	Short TL
DEL	chr17	6285B	q	58587218	367	0.105431	58.587218	6.26416499243914	0.00179955634691512	chr17q	2066	17	q	2.066	Positive	Short TL
DEL	chr17	6298B	p	25689679	234	0.063033	25.689679	9.10871638372749	0.0024536312812628	chr17p	3771	17	p	3.771	Positive	Other
DEL	chr17	6298B	q	58587218	365	0.111531	58.587218	6.23002785351576	0.00190367462063141	chr17q	5845	17	q	5.845	Positive	Other
DEL	chr17	6314E	p	25689679	253	25.814828	25.689679	9.84831301317545	1.00487156729362	chr17p	7325.5	17	p	7.3255	Positive	Other
DEL	chr17	6314E	q	58587218	233	0.111972	58.587218	3.97697668457308	0.00191120185976402	chr17q	3068.66666666667	17	q	3.06866666666667	Positive	Other
DEL	chr17	6324B	p	25689679	222	0.07598	25.689679	8.64160272302351	0.00295760799502399	chr17p	6391	17	p	6.391	Positive	Other
DEL	chr17	6324B	q	58587218	339	0.096833	58.587218	5.7862450475119	0.00165280078668354	chr17q	4814	17	q	4.814	Positive	Other
DEL	chr17	6365A	p	25689679	231	0.082707	25.689679	8.9919379685515	0.00321946412798696	chr17p	3855	17	p	3.855	Positive	Other
DEL	chr17	6365A	q	58587218	318	0.123346	58.587218	5.42780508881647	0.00210533976882125	chr17q	5482.41666666667	17	q	5.48241666666667	Positive	Other
DEL	chr17	6414C	p	25689679	275	0.085847	25.689679	10.7046880577994	0.00334169220253784	chr17p	4698.5	17	p	4.6985	Positive	Short TL
DEL	chr17	6414C	q	58587218	352	0.097484	58.587218	6.00813645051383	0.0016639124254031	chr17q	3439.5	17	q	3.4395	Positive	Short TL
DEL	chr17	6423A	p	25689679	222	0.077344	25.689679	8.64160272302351	0.00301070324779068	chr17p	5794	17	p	5.794	Positive	Other
DEL	chr17	6423A	q	58587218	306	0.076089	58.587218	5.22298225527623	0.0012987303817703	chr17q	7706.25	17	q	7.70625	Positive	Other
DEL	chr17	6436B	p	25689679	247	0.077759	25.689679	9.61475618282346	0.00302685759522336	chr17p	8236	17	p	8.236	Positive	Other
DEL	chr17	6436B	q	58587218	297	0.067242	58.587218	5.06936513012104	0.00114772474774276	chr17q	4493	17	q	4.493	Positive	Other
DEL	chr17	6439C	p	25689679	190	0.086104	25.689679	7.39596629447958	0.00335169622010458	chr17p	9333.5	17	p	9.3335	Positive	Other
DEL	chr17	6439C	q	58587218	363	0.112459	58.587218	6.19589071459239	0.00191951425309186	chr17q	12546	17	q	12.546	Positive	Other
DEL	chr17	6478A	p	25689679	250	0.105964	25.689679	9.73153459799945	0.00412476932856966	chr17p	6773.5	17	p	6.7735	Positive	Other
DEL	chr17	6478A	q	58587218	342	0.113084	58.587218	5.83745075589696	0.00193018210900541	chr17q	2927.83333333333	17	q	2.92783333333333	Positive	Other
DEL	chr17	6483C	p	25689679	261	0.097101	25.689679	10.1597221203114	0.00377976696400138	chr17p	7103	17	p	7.103	Positive	Other
DEL	chr17	6483C	q	58587218	346	0.08427	58.587218	5.90572503374371	0.00143836834853637	chr17q	6656	17	q	6.656	Positive	Other
DEL	chr17	6500D	p	25689679	244	25.791532	25.689679	9.49797776764747	1.00396474397364	chr17p	5040.5	17	p	5.0405	Positive	Other
DEL	chr17	6500D	q	58587218	346	0.124308	58.587218	5.90572503374371	0.00212175973264339	chr17q	5518	17	q	5.518	Positive	Other
DEL	chr17	6605D	p	25689679	192	0.0563	25.689679	7.47381857126358	0.00219154159146948	chr17p	4924	17	p	4.924	Positive	Other
DEL	chr17	6605D	q	58587218	331	0.073784	58.587218	5.6496964918184	0.00125938732916112	chr17q	4318	17	q	4.318	Positive	Other
DEL	chr18	2436A	p	18449624	94	0.039396	18.449624	5.09495478065027	0.00213532806955849	chr18p	2265.83333333333	18	p	2.26583333333333	Negative	Other
DEL	chr18	2436A	q	62092914	331	0.499577	62.092914	5.33072099016	0.00804563625408207	chr18q	3629.5	18	q	3.6295	Positive	Other
DEL	chr18	3188	p	18449624	45	0.01181	18.449624	2.43907409711981	0.000640121446377444	chr18p	2226	18	p	2.226	Negative	Short TL
DEL	chr18	3188	q	62092914	263	0.098331	62.092914	4.23558797707577	0.00158361065161155	chr18q	2874.25	18	q	2.87425	Positive	Short TL
DEL	chr18	3988	p	18449624	246	0.089147	18.449624	13.333605064255	0.00483191418968755	chr18p	4387	18	p	4.387	Negative	Other
DEL	chr18	3988	q	62092914	329	0.086029	62.092914	5.29851119565753	0.00138548820562681	chr18q	6042	18	q	6.042	Positive	Other
DEL	chr18	6265D	p	18449624	70	0.025605	18.449624	3.79411526218637	0.00138783316126117	chr18p	5908.66666666667	18	p	5.90866666666667	Negative	Other
DEL	chr18	6265D	q	62092914	250	0.154011	62.092914	4.02622431280967	0.00248033133056052	chr18q	5959	18	q	5.959	Positive	Other
DEL	chr18	6266D	p	18449624	102	0.029668	18.449624	5.52856795347157	0.00160805445140779	chr18p	8683	18	p	8.683	Negative	Other
DEL	chr18	6266D	q	62092914	357	0.122473	62.092914	5.74944831869221	0.00197241508105096	chr18q	5275.66666666667	18	q	5.27566666666667	Positive	Other
DEL	chr18	6269C	p	18449624	66	0.036325	18.449624	3.57730867577572	0.00196887481284171	chr18p	5938	18	p	5.938	Negative	Short TL
DEL	chr18	6269C	q	62092914	284	0.108389	62.092914	4.57379081935179	0.00174559370816451	chr18q	5185.75	18	q	5.18575	Positive	Short TL
DEL	chr18	6277A	p	18449624	83	0.02032	18.449624	4.49873666802099	0.0011013774589661	chr18p	6668.25	18	p	6.66825	Negative	Other
