filename	chr	Arm	type	arm_size	sv_count	sv_size_sum	chr_arm_length_mb	sv_rate	sv_proportion	region
2436A_run5	chr4	q	INS	141122471	2064	0.002064	141.122471	14.6255942471415	1.46255942471415e-05	chr4q
2436A_run5	chr5	p	DEL	48317879	1676	1.503236	48.317879	34.6869530427857	0.0311113821862917	chr5p
2436A_run5	chr5	p	DUP	48317879	16	0.0036	48.317879	0.331140363176952	7.45065817148141e-05	chr5p
2436A_run5	chr5	p	INS	48317879	1752	0.001752	48.317879	36.2598697678762	3.62598697678762e-05	chr5p
2436A_run5	chr5	q	DEL	133727560	1676	1.503236	133.72756	12.5329438449337	0.0112410336358489	chr5q
2436A_run5	chr5	q	DUP	133727560	16	0.0036	133.72756	0.119646241956407	2.69204044401917e-05	chr5q
2436A_run5	chr5	q	INS	133727560	1752	0.001752	133.72756	13.1012634942266	1.31012634942266e-05	chr5q
2436A_run5	chr6	p	DEL	59672548	1956	2.364648	59.672548	32.7788918951475	0.0396270660337816	chr6p
2436A_run5	chr6	p	DUP	59672548	8	0.12528	59.672548	0.134064997526166	0.00209945786125975	chr6p
2436A_run5	chr6	p	INS	59672548	1860	0.00186	59.672548	31.1701119248335	3.11701119248335e-05	chr6p
2436A_run5	chr6	q	DEL	112454080	1956	2.364648	112.45408	17.3937664155894	0.0210276763635432	chr6q
2436A_run5	chr6	q	DUP	112454080	8	0.12528	112.45408	0.0711401489390158	0.00111405473238499	chr6q
2436A_run5	chr6	q	INS	112454080	1860	0.00186	112.45408	16.5400846283212	1.65400846283212e-05	chr6q
2436A_run5	chr7	p	DEL	62064435	1748	1.238228	62.064435	28.1642779798124	0.0199506851226471	chr7p
2436A_run5	chr7	p	DUP	62064435	24	0.775832	62.064435	0.386694892171338	0.0125004279826281	chr7p
2436A_run5	chr7	p	INS	62064435	1916	0.001916	62.064435	30.8711422250118	3.08711422250118e-05	chr7p
2436A_run5	chr7	p	INV	62064435	8	0.008752	62.064435	0.128898297390446	0.000141014737345148	chr7p
2436A_run5	chr7	q	DEL	98502993	1748	1.238228	98.502993	17.7456536777517	0.0125704606762558	chr7q
2436A_run5	chr7	q	DUP	98502993	24	0.775832	98.502993	0.243647418916499	0.00787622767970106	chr7q
2436A_run5	chr7	q	INS	98502993	1916	0.001916	98.502993	19.4511856101672	1.94511856101672e-05	chr7q
2436A_run5	chr7	q	INV	98502993	8	0.008752	98.502993	0.0812158063054998	8.88500920982167e-05	chr7q
2436A_run5	chr8	p	DEL	45270456	1636	1.021284	45.270456	36.1383591983257	0.0225596137136326	chr8p
2436A_run5	chr8	p	INS	45270456	1544	0.001544	45.270456	34.1061287299602	3.41061287299602e-05	chr8p
2436A_run5	chr8	p	INV	45270456	16	0.066968	45.270456	0.353431385802697	0.00147928706527719	chr8p
2436A_run5	chr8	q	DEL	100988875	1636	1.021284	100.988875	16.1998041863522	0.0101128366862192	chr8q
2436A_run5	chr8	q	INS	100988875	1544	0.001544	100.988875	15.2888127528899	1.52888127528899e-05	chr8q
2436A_run5	chr8	q	INV	100988875	16	0.066968	100.988875	0.158433292776061	0.000663122546914202	chr8q
2436A_run5	chr9	p	DEL	46267185	1204	0.876044	46.267185	26.0227632176023	0.0189344564619611	chr9p
2436A_run5	chr9	p	DUP	46267185	16	0.0424	46.267185	0.345817451396708	0.000916416246201276	chr9p
2436A_run5	chr9	p	INS	46267185	1168	0.001168	46.267185	25.2446739519597	2.52446739519597e-05	chr9p
2436A_run5	chr9	q	DEL	104350062	1204	0.876044	104.350062	11.5380861009934	0.00839524177762348	chr9q
2436A_run5	chr9	q	DUP	104350062	16	0.0424	104.350062	0.153330047853733	0.000406324626812392	chr9q
2436A_run5	chr9	q	INS	104350062	1168	0.001168	104.350062	11.1930934933225	1.11930934933225e-05	chr9q
2436A_run5	chrX	p	DEL	59373565	672	0.39512	59.373565	11.3181682790986	0.00665481346791287	chrXp
2436A_run5	chrX	p	DUP	59373565	16	13.55328	59.373565	0.269480197121396	0.228271285377592	chrXp
2436A_run5	chrX	p	INS	59373565	556	0.000556	59.373565	9.3644368499685	9.3644368499685e-06	chrXp
2436A_run5	chrX	p	INV	59373565	8	0.010728	59.373565	0.134740098560698	0.000180686472169896	chrXp
2436A_run5	chrX	q	DEL	94886001	672	0.39512	94.886001	7.08218275528336	0.00416415483670768	chrXq
2436A_run5	chrX	q	DUP	94886001	16	13.55328	94.886001	0.168623398935318	0.142837508770129	chrXq
2436A_run5	chrX	q	INS	94886001	556	0.000556	94.886001	5.85966311300231	5.85966311300231e-06	chrXq
2436A_run5	chrX	q	INV	94886001	8	0.010728	94.886001	0.0843116994676591	0.000113061988986131	chrXq
2436A_run5	chrY	p	DEL	10724418	296	0.2577	10.724418	27.6005653640132	0.0240292759942777	chrYp
2436A_run5	chrY	p	DUP	10724418	4	0.06312	10.724418	0.372980613027206	0.00588563407356931	chrYp
2436A_run5	chrY	p	INS	10724418	232	0.000232	10.724418	21.6328755555779	2.16328755555779e-05	chrYp
2436A_run5	chrY	q	DEL	51735611	296	0.2577	51.735611	5.72139758821057	0.00498109513000629	chrYq
2436A_run5	chrY	q	DUP	51735611	4	0.06312	51.735611	0.0773161836244671	0.00122004937759409	chrYq
2436A_run5	chrY	q	INS	51735611	232	0.000232	51.735611	4.48433865021909	4.48433865021909e-06	chrYq
3188	chr1	p	DEL	124048267	1252	0.869308	124.048267	10.0928455534167	0.00700782059293098	chr1p
3188	chr1	p	DUP	124048267	8	0.051144	124.048267	0.0644910259004263	0.000412291128581426	chr1p
3188	chr1	p	INS	124048267	1124	0.001124	124.048267	9.0609891390099	9.0609891390099e-06	chr1p
3188	chr1	q	DEL	124339061	1252	0.869308	124.339061	10.0692412338549	0.00699143127677311	chr1q
3188	chr1	q	DUP	124339061	8	0.051144	124.339061	0.0643401995773476	0.000411326895897983	chr1q
3188	chr1	q	INS	124339061	1124	0.001124	124.339061	9.03979804061734	9.03979804061734e-06	chr1q
3188	chr10	p	DEL	40649191	948	0.495636	40.649191	23.3214973454207	0.0121930101880748	chr10p
3188	chr10	p	DUP	40649191	12	0.036256	40.649191	0.295208827157224	0.00089192426978436	chr10p
3188	chr10	p	INS	40649191	868	0.000868	40.649191	21.3534384977059	2.13534384977059e-05	chr10p
3188	chr10	p	INV	40649191	4	0.00074	40.649191	0.0984029423857414	1.82045443413622e-05	chr10p
3188	chr10	q	DEL	94108943	948	0.495636	94.108943	10.07343159725	0.00526661956026857	chr10q
3188	chr10	q	DUP	94108943	12	0.036256	94.108943	0.127511792370253	0.000385255628681325	chr10q
3188	chr10	q	INS	94108943	868	0.000868	94.108943	9.22335298144832	9.22335298144832e-06	chr10q
3188	chr10	q	INV	94108943	4	0.00074	94.108943	0.0425039307900844	7.86322719616562e-06	chr10q
3188	chr11	p	DEL	52743313	1120	1.15976	52.743313	21.2349193915824	0.0219887590299836	chr11p
3188	chr11	p	DUP	52743313	16	11.862984	52.743313	0.30335599130832	0.224919204449671	chr11p
3188	chr11	p	INS	52743313	1000	0.001	52.743313	18.95974945677	1.895974945677e-05	chr11p
3188	chr11	q	DEL	82384456	1120	1.15976	82.384456	13.5947975428763	0.0140774128556484	chr11q
3188	chr11	q	DUP	82384456	16	11.862984	82.384456	0.194211393469661	0.143995415834269	chr11q
3188	chr11	q	INS	82384456	1000	0.001	82.384456	12.1382120918538	1.21382120918538e-05	chr11q
3188	chr12	p	DEL	35911664	680	0.468564	35.911664	18.9353520349266	0.0130476827807255	chr12p
3188	chr12	p	DUP	35911664	8	0.401072	35.911664	0.222768847469725	0.0111682933990472	chr12p
3188	chr12	p	INS	35911664	628	0.000628	35.911664	17.4873545263734	1.74873545263734e-05	chr12p
3188	chr12	q	DEL	97412884	680	0.468564	97.412884	6.98059611909242	0.00481008241168591	chr12q
3188	chr12	q	DUP	97412884	8	0.401072	97.412884	0.0821246602246167	0.00411723771570093	chr12q
3188	chr12	q	INS	97412884	628	0.000628	97.412884	6.44678582763241	6.44678582763241e-06	chr12q
3188	chr13	p	DEL	16522942	888	2.517636	16.522942	53.7434556146236	0.152372138085336	chr13p
3188	chr13	p	DUP	16522942	8	1.68636	16.522942	0.48417527580742	0.102061727263825	chr13p
3188	chr13	p	INS	16522942	680	0.00068	16.522942	41.1548984436307	4.11548984436307e-05	chr13p
3188	chr13	q	DEL	97043744	888	2.517636	97.043744	9.15051257709101	0.0259433106785328	chr13q
3188	chr13	q	DUP	97043744	8	1.68636	97.043744	0.0824370502440631	0.0173773180061973	chr13q
3188	chr13	q	INS	97043744	680	0.00068	97.043744	7.00714927074537	7.00714927074537e-06	chr13q
3188	chr14	p	DEL	11400261	660	0.584324	11.400261	57.8934113876866	0.0512553177510585	chr14p
3188	chr14	p	DUP	11400261	32	932.067088	11.400261	2.80695327940299	81.7583990401623	chr14p
3188	chr14	p	INS	11400261	500	5e-04	11.400261	43.8586449906717	4.38586449906717e-05	chr14p
3188	chr14	q	DEL	89761231	660	0.584324	89.761231	7.3528403370493	0.00650975920773636	chr14q
3188	chr14	q	DUP	89761231	32	932.067088	89.761231	0.356501349675118	10.3838492143674	chr14q
3188	chr14	q	INS	89761231	500	5e-04	89.761231	5.57033358867371	5.57033358867371e-06	chr14q
3188	chr15	p	DEL	17186630	512	0.241064	17.18663	29.7905988550402	0.0140262518015457	chr15p
3188	chr15	p	DUP	17186630	4	0.034052	17.18663	0.232739053555002	0.00198130756291373	chr15p
3188	chr15	p	INS	17186630	452	0.000452	17.18663	26.2995130517152	2.62995130517152e-05	chr15p
3188	chr15	q	DEL	82566565	512	0.241064	82.566565	6.20105729237979	0.00291963217798875	chr15q
3188	chr15	q	DUP	82566565	4	0.034052	82.566565	0.0484457600967171	0.000412418755703353	chr15q
3188	chr15	q	INS	82566565	452	0.000452	82.566565	5.47437089092903	5.47437089092903e-06	chr15q
3188	chr16	p	DEL	36838903	756	0.41942	36.838903	20.5217837241245	0.0113852467322385	chr16p
3188	chr16	p	INS	36838903	696	0.000696	36.838903	18.8930707301463	1.88930707301463e-05	chr16p
3188	chr16	p	INV	36838903	8	0.005304	36.838903	0.217161732530418	0.000143978228667667	chr16p
3188	chr16	q	DEL	59491471	756	0.41942	59.491471	12.7077039328881	0.00705008622160309	chr16q
3188	chr16	q	INS	59491471	696	0.000696	59.491471	11.6991560017065	1.16991560017065e-05	chr16q
3188	chr16	q	INV	59491471	8	0.005304	59.491471	0.13447305749088	8.91556371164532e-05	chr16q
3188	chr17	p	DEL	25689679	724	0.364584	25.689679	28.1825241958064	0.0141918472395081	chr17p
3188	chr17	p	INS	25689679	616	0.000616	25.689679	23.9785012494706	2.39785012494707e-05	chr17p
3188	chr17	q	DEL	58587218	724	0.364584	58.587218	12.3576442902614	0.0062229273286197	chr17q
3188	chr17	q	INS	58587218	616	0.000616	58.587218	10.5142387883992	1.05142387883992e-05	chr17q
3188	chr18	p	DEL	18449624	500	0.138928	18.449624	27.1008233013312	0.00753012635921469	chr18p
3188	chr18	p	INS	18449624	520	0.00052	18.449624	28.1848562333845	2.81848562333845e-05	chr18p
3188	chr18	q	DEL	62092914	500	0.138928	62.092914	8.05244862561934	0.00223742116532009	chr18q
3188	chr18	q	INS	62092914	520	0.00052	62.092914	8.37454657064412	8.37454657064411e-06	chr18q
3188	chr19	p	DEL	27792923	652	0.253184	27.792923	23.459209382187	0.00910965715984605	chr19p
3188	chr19	p	INS	27792923	624	0.000624	27.792923	22.4517586725225	2.24517586725225e-05	chr19p
3188	chr19	q	DEL	33914441	652	0.253184	33.914441	19.2248487893402	0.00746537441085938	chr19q
3188	chr19	q	INS	33914441	624	0.000624	33.914441	18.399241786117	1.8399241786117e-05	chr19q
3188	chr2	p	DEL	93503283	1808	1.703848	93.503283	19.3362194565938	0.0182223334340036	chr2p
3188	chr2	p	DUP	93503283	24	1.344072	93.503283	0.256675479512308	0.0143745968791278	chr2p
3188	chr2	p	INS	93503283	1500	0.0015	93.503283	16.0422174695192	1.60422174695192e-05	chr2p
3188	chr2	q	DEL	149193469	1808	1.703848	149.193469	12.1184929348348	0.0114203926714781	chr2q
3188	chr2	q	DUP	149193469	24	1.344072	149.193469	0.160864950462409	0.00900891982074631	chr2q
3188	chr2	q	INS	149193469	1500	0.0015	149.193469	10.0540594039006	1.00540594039006e-05	chr2q
3188	chr20	p	DEL	28012753	700	0.202988	28.012753	24.988618576689	0.00724627101092135	chr20p
3188	chr20	p	INS	28012753	532	0.000532	28.012753	18.9913501182836	1.89913501182836e-05	chr20p
3188	chr20	p	INV	28012753	8	0.004944	28.012753	0.285584212305017	0.0001764910432045	chr20p
3188	chr20	q	DEL	38197502	700	0.202988	38.197502	18.3258057032106	0.00531416949726189	chr20q
3188	chr20	q	INS	38197502	532	0.000532	38.197502	13.9276123344401	1.39276123344401e-05	chr20q
3188	chr20	q	INV	38197502	8	0.004944	38.197502	0.209437779465265	0.000129432547709533	chr20q
3188	chr21	p	DEL	11134529	356	0.119524	11.134529	31.9726141985889	0.0107345357850341	chr21p
3188	chr21	p	INS	11134529	456	0.000456	11.134529	40.9536856026869	4.09536856026869e-05	chr21p
3188	chr21	q	DEL	33956153	356	0.119524	33.956153	10.484108726922	0.00351995115583323	chr21q
3188	chr21	q	INS	33956153	456	0.000456	33.956153	13.429083088417	1.3429083088417e-05	chr21q
3188	chr22	p	DEL	14249622	480	0.185716	14.249622	33.6851040680237	0.0130330474731189	chr22p
3188	chr22	p	DUP	14249622	16	4.886632	14.249622	1.12283680226746	0.342930640546114	chr22p
3188	chr22	p	INS	14249622	492	0.000492	14.249622	34.5272316697243	3.45272316697243e-05	chr22p
3188	chr22	q	DEL	37075304	480	0.185716	37.075304	12.9466234450836	0.00500915649943154	chr22q
3188	chr22	q	DUP	37075304	16	4.886632	37.075304	0.431554114836118	0.131802884205616	chr22q
3188	chr22	q	INS	37075304	492	0.000492	37.075304	13.2702890312106	1.32702890312106e-05	chr22q
3188	chr3	p	DEL	94076514	1152	0.90492	94.076514	12.2453516931973	0.00961897886650009	chr3p
3188	chr3	p	DUP	94076514	8	0.03804	94.076514	0.0850371645360924	0.000404351717369119	chr3p
3188	chr3	p	INS	94076514	1048	0.001048	94.076514	11.1398685542281	1.11398685542281e-05	chr3p
3188	chr3	q	DEL	107029434	1152	0.90492	107.029434	10.7633943014218	0.0084548704611481	chr3q
3188	chr3	q	DUP	107029434	8	0.03804	107.029434	0.0747457937598736	0.000355416249328199	chr3q
3188	chr3	q	INS	107029434	1048	0.001048	107.029434	9.79169898254344	9.79169898254344e-06	chr3q
3188	chr4	p	DEL	52452474	1460	0.98456	52.452474	27.8347213898814	0.0187705159531655	chr4p
3188	chr4	p	INS	52452474	1428	0.001428	52.452474	27.2246453046238	2.72246453046238e-05	chr4p
3188	chr4	q	DEL	141122471	1460	0.98456	141.122471	10.3456238376098	0.0069766352092857	chr4q
3188	chr4	q	INS	141122471	1428	0.001428	141.122471	10.1188704384293	1.01188704384293e-05	chr4q
3188	chr5	p	DEL	48317879	1044	706.93928	48.317879	21.6069086972961	14.6310081202033	chr5p
3188	chr5	p	DUP	48317879	56	3152.868472	48.317879	1.15899127111933	65.2526256792025	chr5p
3188	chr5	p	INS	48317879	940	0.00094	48.317879	19.4544963366459	1.94544963366459e-05	chr5p
3188	chr5	q	DEL	133727560	1044	706.93928	133.72756	7.80691728765559	5.28641425896053	chr5q
3188	chr5	q	DUP	133727560	56	3152.868472	133.72756	0.418761846847426	23.5768040036025	chr5q
3188	chr5	q	INS	133727560	940	0.00094	133.72756	7.02921671493894	7.02921671493894e-06	chr5q
3188	chr6	p	DEL	59672548	1076	0.79852	59.672548	18.0317421672693	0.0133816977280742	chr6p
3188	chr6	p	DUP	59672548	4	0.0489	59.672548	0.0670324987630828	0.000819472297378687	chr6p
3188	chr6	p	INS	59672548	1144	0.001144	59.672548	19.1712946462417	1.91712946462417e-05	chr6p
3188	chr6	q	DEL	112454080	1076	0.79852	112.45408	9.56835003229763	0.00710085396634786	chr6q
3188	chr6	q	DUP	112454080	4	0.0489	112.45408	0.0355700744695079	0.000434844160389734	chr6q
3188	chr6	q	INS	112454080	1144	0.001144	112.45408	10.1730412982793	1.01730412982793e-05	chr6q
3188	chr7	p	DEL	62064435	1424	0.941464	62.064435	22.9438969354994	0.0151691383317998	chr7p
3188	chr7	p	DUP	62064435	8	0.772568	62.064435	0.128898297390446	0.0124478374772928	chr7p
3188	chr7	p	INS	62064435	1208	0.001208	62.064435	19.4636429059573	1.94636429059573e-05	chr7p
3188	chr7	q	DEL	98502993	1424	0.941464	98.502993	14.456413522379	0.00955771973345013	chr7q
3188	chr7	q	DUP	98502993	8	0.772568	98.502993	0.0812158063054998	0.00784309163072842	chr7q
3188	chr7	q	INS	98502993	1208	0.001208	98.502993	12.2635867521305	1.22635867521305e-05	chr7q
3188	chr8	p	DEL	45270456	1192	0.433364	45.270456	26.3306382423009	0.00957277744231249	chr8p
3188	chr8	p	DUP	45270456	4	0.000184	45.270456	0.0883578464506741	4.06446093673101e-06	chr8p
3188	chr8	p	INS	45270456	1156	0.001156	45.270456	25.5354176242448	2.55354176242448e-05	chr8p
3188	chr8	p	INV	45270456	8	0.007096	45.270456	0.176715692901348	0.000156746819603496	chr8p
3188	chr8	q	DEL	100988875	1192	0.433364	100.988875	11.8032803118165	0.0042912053431628	chr8q
3188	chr8	q	DUP	100988875	4	0.000184	100.988875	0.0396083231940152	1.8219828669247e-06	chr8q
3188	chr8	q	INS	100988875	1156	0.001156	100.988875	11.4468054030704	1.14468054030704e-05	chr8q
3188	chr8	q	INV	100988875	8	0.007096	100.988875	0.0792166463880304	7.02651653461829e-05	chr8q
3188	chr9	p	DEL	46267185	872	0.495648	46.267185	18.8470511011206	0.0107127330093672	chr9p
3188	chr9	p	DUP	46267185	24	1.55108	46.267185	0.518726177095062	0.0335244082820254	chr9p
3188	chr9	p	INS	46267185	840	0.00084	46.267185	18.1554161983272	1.81554161983272e-05	chr9p
3188	chr9	q	DEL	104350062	872	0.495648	104.350062	8.35648760802845	0.00474985822241294	chr9q
3188	chr9	q	DUP	104350062	24	1.55108	104.350062	0.229995071780599	0.0148641981640605	chr9q
3188	chr9	q	INS	104350062	840	0.00084	104.350062	8.04982751232098	8.04982751232098e-06	chr9q
3188	chrX	p	DEL	59373565	368	0.205976	59.373565	6.1980445337921	0.00346915331764229	chrXp
3188	chrX	p	DUP	59373565	12	1.196224	59.373565	0.202110147841047	0.020147417457584	chrXp
3188	chrX	p	INS	59373565	308	0.000308	59.373565	5.18749379458687	5.18749379458687e-06	chrXp
3188	chrX	p	INV	59373565	8	0.010728	59.373565	0.134740098560698	0.000180686472169896	chrXp
3188	chrX	q	DEL	94886001	368	0.205976	94.886001	3.87833817551232	0.00217077332619382	chrXq
3188	chrX	q	DUP	94886001	12	1.196224	94.886001	0.126467549201489	0.0126069597980001	chrXq
3188	chrX	q	INS	94886001	308	0.000308	94.886001	3.24600042950488	3.24600042950488e-06	chrXq
3188	chrX	q	INV	94886001	8	0.010728	94.886001	0.0843116994676591	0.000113061988986131	chrXq
3188	chrY	p	DEL	10724418	92	5.747628	10.724418	8.57855409962573	0.535938453723083	chrYp
3188	chrY	p	INS	10724418	80	8e-05	10.724418	7.45961226054412	7.45961226054412e-06	chrYp
3188	chrY	q	DEL	51735611	92	5.747628	51.735611	1.77827222336274	0.111096165463282	chrYq
3188	chrY	q	INS	51735611	80	8e-05	51.735611	1.54632367248934	1.54632367248934e-06	chrYq
6265D	chr1	p	DEL	124048267	1584	0.886976	124.048267	12.7692231282844	0.00715024902363207	chr1p
6265D	chr1	p	DUP	124048267	12	0.078364	124.048267	0.0967365388506395	0.000631721844207626	chr1p
6265D	chr1	p	INS	124048267	1432	0.001432	124.048267	11.5438936361763	1.15438936361763e-05	chr1p
6265D	chr1	q	DEL	124339061	1584	0.886976	124.339061	12.7393595163148	0.00713352660753969	chr1q
6265D	chr1	q	DUP	124339061	12	0.078364	124.339061	0.0965102993660214	0.000630244424959909	chr1q
6265D	chr1	q	INS	124339061	1432	0.001432	124.339061	11.5168957243452	1.15168957243452e-05	chr1q
6265D	chr10	p	DEL	40649191	1316	0.898676	40.649191	32.3745680449089	0.0221080906628621	chr10p
6265D	chr10	p	DUP	40649191	12	0.019104	40.649191	0.295208827157224	0.000469972452834301	chr10p
6265D	chr10	p	INS	40649191	1016	0.001016	40.649191	24.9943473659783	2.49943473659783e-05	chr10p
6265D	chr10	p	INV	40649191	8	0.798888	40.649191	0.196805884771483	0.0196532324591651	chr10p
6265D	chr10	q	DEL	94108943	1316	0.898676	94.108943	13.9837932299378	0.00954931562667748	chr10q
6265D	chr10	q	DUP	94108943	12	0.019104	94.108943	0.127511792370253	0.000202998773453443	chr10q
6265D	chr10	q	INS	94108943	1016	0.001016	94.108943	10.7959984206814	1.07959984206814e-05	chr10q
6265D	chr10	q	INV	94108943	8	0.798888	94.108943	0.0850078615801688	0.00848897006525724	chr10q
6265D	chr11	p	DEL	52743313	1124	0.8806	52.743313	21.3107583894095	0.0166959553716317	chr11p
6265D	chr11	p	INS	52743313	1056	0.001056	52.743313	20.0214954263491	2.00214954263491e-05	chr11p
6265D	chr11	q	DEL	82384456	1124	0.8806	82.384456	13.6433503912437	0.0106889095680865	chr11q
6265D	chr11	q	INS	82384456	1056	0.001056	82.384456	12.8179519689976	1.28179519689976e-05	chr11q
6265D	chr12	p	DEL	35911664	1164	0.744288	35.911664	32.4128673068449	0.0207255224931933	chr12p
6265D	chr12	p	DUP	35911664	8	1.93424	35.911664	0.222768847469725	0.05386105194123	chr12p
6265D	chr12	p	INS	35911664	1124	0.001124	35.911664	31.2990230694963	3.12990230694963e-05	chr12p
6265D	chr12	q	DEL	97412884	1164	0.744288	97.412884	11.9491380626817	0.00764054988865744	chr12q
6265D	chr12	q	DUP	97412884	8	1.93424	97.412884	0.0821246602246167	0.0198561003491078	chr12q
6265D	chr12	q	INS	97412884	1124	0.001124	97.412884	11.5385147615586	1.15385147615586e-05	chr12q
6265D	chr13	p	DEL	16522942	696	0.58062	16.522942	42.1232489952455	0.035140231079913	chr13p
6265D	chr13	p	INS	16522942	652	0.000652	16.522942	39.4602849783047	3.94602849783047e-05	chr13p
6265D	chr13	q	DEL	97043744	696	0.58062	97.043744	7.17202337123349	0.00598307501408849	chr13q
6265D	chr13	q	INS	97043744	652	0.000652	97.043744	6.71861959489114	6.71861959489114e-06	chr13q
6265D	chr14	p	DEL	11400261	736	0.323552	11.400261	64.5599254262687	0.0283811046080436	chr14p
6265D	chr14	p	INS	11400261	572	0.000572	11.400261	50.1742898693284	5.01742898693284e-05	chr14p
6265D	chr14	q	DEL	89761231	736	0.323552	89.761231	8.1995310425277	0.00360458514656511	chr14q
6265D	chr14	q	INS	89761231	572	0.000572	89.761231	6.37246162544273	6.37246162544273e-06	chr14q
6265D	chr15	p	DEL	17186630	648	0.801556	17.18663	37.7037266759103	0.0466383462028332	chr15p
