type	chr	filename	arm	sv_count	sv_size_sum	chr_length_mb	sv_rate	sv_proportion	region
DEL	chr16	6365A	q	334	104141	90.338345	3.69721185394751	0.00115278844216152	chr16q
DEL	chr16	6414C	p	259	50817	90.338345	2.86699961129463	0.000562518607131888	chr16p
DEL	chr16	6414C	q	315	106759	90.338345	3.48689141914211	0.00118176838417839	chr16q
DEL	chr16	6423A	p	201	48238	90.338345	2.22496881030973	0.000533970375481198	chr16p
DEL	chr16	6423A	q	202	50441	90.338345	2.23603830687844	0.000558356476422055	chr16q
DEL	chr16	6436B	p	250	56329	90.338345	2.76737414217628	0.000623533672218591	chr16p
DEL	chr16	6436B	q	277	83717	90.338345	3.06625054953132	0.000926705044242287	chr16q
DEL	chr16	6439C	p	263	68734	90.338345	2.91127759756945	0.000760850777153378	chr16p
DEL	chr16	6439C	q	326	98935	90.338345	3.60865588139787	0.00109516064302484	chr16q
DEL	chr16	6478A	p	245	49072	90.338345	2.71202665933276	0.000543202335619498	chr16p
DEL	chr16	6478A	q	330	112293	90.338345	3.65293386767269	0.0012430269781896	chr16q
DEL	chr16	6483C	p	260	59990	90.338345	2.87806910786333	0.000664059099156621	chr16p
DEL	chr16	6483C	q	310	95402	90.338345	3.43154393629859	0.00105605211164761	chr16q
DEL	chr16	6500D	p	273	93284	90.338345	3.0219725632565	0.00103260691791509	chr16p
DEL	chr16	6500D	q	304	104818	90.338345	3.36512695688636	0.00116028249133853	chr16q
DEL	chr16	6605D	p	239	75628	90.338345	2.64560967992053	0.000837163886498031	chr16p
DEL	chr16	6605D	q	296	73643	90.338345	3.27657098433672	0.000815190935809152	chr16q
DEL	chr17	2436A	p	249	78133	83.257441	2.9907236759775	0.000938450654518675	chr17p
DEL	chr17	2436A	q	332	97000	83.257441	3.98763156797	0.00116506103040087	chr17q
DEL	chr17	3188	p	195	84858	83.257441	2.34213299925949	0.00101922421564698	chr17p
DEL	chr17	3188	q	228	14662793	83.257441	2.73849396836494	0.176113904341595	chr17q
DEL	chr17	3988	p	186	49132	83.257441	2.23403455313982	0.000590121428305729	chr17p
DEL	chr17	3988	q	299	77780	83.257441	3.59127059886455	0.000934210793243093	chr17q
DEL	chr17	6265D	p	229	111099	83.257441	2.75050490682268	0.00133440325171656	chr17p
DEL	chr17	6265D	q	209	87844	83.257441	2.51028613766786	0.0010550888778818	chr17q
DEL	chr17	6266D	p	265	98871	83.257441	3.18289869130136	0.00118753349625531	chr17p
DEL	chr17	6266D	q	320	87303	83.257441	3.84350030647711	0.00104859096017616	chr17q
DEL	chr17	6269C	p	232	79906	83.257441	2.78653772219591	0.00095974604840425	chr17p
DEL	chr17	6269C	q	249	94261	83.257441	2.9907236759775	0.00113216306996512	chr17q
DEL	chr17	6277A	p	259	81411	83.257441	3.11083306055491	0.00097782251078315	chr17p
DEL	chr17	6277A	q	361	138576	83.257441	4.33594878324449	0.00166442780771991	chr17q
DEL	chr17	6285B	p	265	78906	83.257441	3.18289869130136	0.000947735109946509	chr17p
DEL	chr17	6285B	q	367	105431	83.257441	4.40801441399094	0.00126632525253809	chr17q
DEL	chr17	6298B	p	234	63033	83.257441	2.81055959911139	0.000757085483806787	chr17p
DEL	chr17	6298B	q	365	111531	83.257441	4.38399253707546	0.00133959197713031	chr17q
DEL	chr17	6314E	p	253	25814828	83.257441	3.03876742980847	0.310060310405168	chr17p
DEL	chr17	6314E	q	233	111972	83.257441	2.79854866065365	0.00134488880099017	chr17q
DEL	chr17	6324B	p	222	75980	83.257441	2.6664283376185	0.000912591104019159	chr17p
DEL	chr17	6324B	q	339	96833	83.257441	4.07170813717419	0.00116305520367843	chr17q
DEL	chr17	6365A	p	231	82707	83.257441	2.77452678373816	0.000993388687024383	chr17p
DEL	chr17	6365A	q	318	123346	83.257441	3.81947842956163	0.00148150121500852	chr17q
DEL	chr17	6414C	p	275	85847	83.257441	3.30300807587877	0.00103110303378169	chr17p
DEL	chr17	6414C	q	352	97484	83.257441	4.22785033712482	0.00117087432461442	chr17q
DEL	chr17	6423A	p	222	77344	83.257441	2.6664283376185	0.000928974024075518	chr17p
DEL	chr17	6423A	q	306	76089	83.257441	3.67534716806874	0.000913900296311053	chr17q
DEL	chr17	6436B	p	247	77759	83.257441	2.96670179906202	0.00093395856353548	chr17p
DEL	chr17	6436B	q	297	67242	83.257441	3.56724872194907	0.000807639523775419	chr17q
DEL	chr17	6439C	p	190	86104	83.257441	2.28207830697078	0.00103418984496533	chr17p
DEL	chr17	6439C	q	363	112459	83.257441	4.35997066015997	0.00135073812801909	chr17q
DEL	chr17	6478A	p	250	105964	83.257441	3.00273461443524	0.00127272708273606	chr17p
DEL	chr17	6478A	q	342	113084	83.257441	4.10774095254741	0.00135824496455518	chr17q
DEL	chr17	6483C	p	261	97101	83.257441	3.13485493747039	0.00116627413518511	chr17p
DEL	chr17	6483C	q	346	84270	83.257441	4.15578470637838	0.00101216178383383	chr17q
DEL	chr17	6500D	p	244	25791532	83.257441	2.9306689836888	0.309780503582857	chr17p
DEL	chr17	6500D	q	346	124308	83.257441	4.15578470637838	0.00149305573780486	chr17q
DEL	chr17	6605D	p	192	56300	83.257441	2.30610018388627	0.000676215835170817	chr17p
DEL	chr17	6605D	q	331	73784	83.257441	3.97562062951226	0.00088621508316596	chr17q
DEL	chr18	2436A	p	94	39396	80.373285	1.16954284001208	0.000490162869416125	chr18p
DEL	chr18	2436A	q	331	499577	80.373285	4.11828383025529	0.00621570961047567	chr18q
DEL	chr18	3188	p	45	11810	80.373285	0.559887529793015	0.0001469393717079	chr18p
DEL	chr18	3188	q	263	98331	80.373285	3.27223156301251	0.00122342890426838	chr18q
DEL	chr18	3988	p	246	89147	80.373285	3.06071849620182	0.00110916208041018	chr18p
DEL	chr18	3988	q	329	86029	80.373285	4.09339994004227	0.00107036809556807	chr18q
DEL	chr18	6265D	p	70	25605	80.373285	0.870936157455801	0.000318576004452226	chr18p
DEL	chr18	6265D	q	250	154011	80.373285	3.11048627662786	0.00191619640779893	chr18q
DEL	chr18	6266D	p	102	29668	80.373285	1.26907840086417	0.000369127627419982	chr18p
DEL	chr18	6266D	q	357	122473	80.373285	4.44177440302459	0.00152380234302978	chr18q
DEL	chr18	6269C	p	66	36325	80.373285	0.821168377029756	0.000451953655994028	chr18p
DEL	chr18	6269C	q	284	108389	80.373285	3.53351241024925	0.00134856998814967	chr18q
DEL	chr18	6277A	p	83	20320	80.373285	1.03268144384045	0.000252820324564313	chr18p
DEL	chr18	6277A	q	311	85517	80.373285	3.86944492812506	0.00106399781967354	chr18q
DEL	chr18	6285B	p	85	25111	80.373285	1.05756533405347	0.000312429683569609	chr18p
DEL	chr18	6285B	q	297	86254	80.373285	3.6952576966339	0.00107316753321704	chr18q
DEL	chr18	6298B	p	83	27773	80.373285	1.03268144384045	0.000345550141443142	chr18p
DEL	chr18	6298B	q	369	103478	80.373285	4.59107774430272	0.00128746759573159	chr18q
DEL	chr18	6314E	p	60	28029	80.373285	0.746516706390687	0.000348735279390409	chr18p
DEL	chr18	6314E	q	314	110238	80.373285	3.90677076344459	0.00137157514465161	chr18q
DEL	chr18	6324B	p	90	29308	80.373285	1.11977505958603	0.000364648527181638	chr18p
DEL	chr18	6324B	q	367	86411	80.373285	4.5661938540897	0.00107512091859876	chr18q
DEL	chr18	6365A	p	100	42518	80.373285	1.24419451065114	0.000529006622038654	chr18p
DEL	chr18	6365A	q	383	155209	80.373285	4.76526497579388	0.00193110185803654	chr18q
DEL	chr18	6414C	p	76	12389	80.373285	0.94558782809487	0.00015414325792457	chr18p
DEL	chr18	6414C	q	329	80714	80.373285	4.09339994004227	0.00100423915732697	chr18q
DEL	chr18	6423A	p	75	8105	80.373285	0.933145882988359	0.000100841965088275	chr18p
DEL	chr18	6423A	q	291	65096	80.373285	3.62060602599483	0.000809920858653469	chr18q
DEL	chr18	6436B	p	83	18538	80.373285	1.03268144384045	0.000230648778384509	chr18p
DEL	chr18	6436B	q	372	87931	80.373285	4.62840357962226	0.00109403267516066	chr18q
DEL	chr18	6439C	p	98	39627	80.373285	1.21931062043812	0.000493036958735729	chr18p
DEL	chr18	6439C	q	409	140333	80.373285	5.08875554856318	0.00174601548263207	chr18q
DEL	chr18	6478A	p	89	32631	80.373285	1.10733311447952	0.000405993110770575	chr18p
DEL	chr18	6478A	q	377	101728	80.373285	4.69061330515482	0.0012656941917952	chr18q
DEL	chr18	6483C	p	85	22097	80.373285	1.05756533405347	0.000274929661018583	chr18p
DEL	chr18	6483C	q	390	100988	80.373285	4.85235859153947	0.00125648715241638	chr18q
DEL	chr18	6500D	p	88	23362	80.373285	1.09489116937301	0.00029066872157832	chr18p
DEL	chr18	6500D	q	360	102287	80.373285	4.47910023834412	0.00127264923910974	chr18q
DEL	chr18	6605D	p	86	16330	80.373285	1.07000727915998	0.000203176963589332	chr18p
DEL	chr18	6605D	q	325	73460	80.373285	4.04363215961622	0.000913985287524331	chr18q
DEL	chr19	2436A	p	255	71233	58.617616	4.35022809525382	0.00121521489376163	chr19p
DEL	chr19	2436A	q	216	54142	58.617616	3.6848990924503	0.0009236472530715	chr19q
DEL	chr19	3188	p	198	100047	58.617616	3.37782416807944	0.00170677360880729	chr19p
DEL	chr19	3188	q	163	69919	58.617616	2.78073403735833	0.00119279842428256	chr19q
DEL	chr19	3988	p	215	69572	58.617616	3.66783937442969	0.00118687870212941	chr19p
DEL	chr19	3988	q	224	61915	58.617616	3.82137683661512	0.00105625244124565	chr19q
DEL	chr19	6265D	p	204	82165	58.617616	3.48018247620306	0.00140171173116286	chr19p
DEL	chr19	6265D	q	182	80485	58.617616	3.10486867974979	0.00137305140488825	chr19q
DEL	chr19	6266D	p	247	106096	58.617616	4.213750351089	0.00180996784311392	chr19p
DEL	chr19	6266D	q	260	137675	58.617616	4.43552668535684	0.00234869667848655	chr19q
DEL	chr19	6269C	p	199	71873	58.617616	3.39488388610004	0.00122613311329482	chr19p
DEL	chr19	6269C	q	158	56986	58.617616	2.69543544725531	0.000972165091122095	chr19q
DEL	chr19	6277A	p	249	98096	58.617616	4.2478697871302	0.00167349009894909	chr19p
DEL	chr19	6277A	q	195	48693	58.617616	3.32664501401763	0.000830688849577233	chr19q
DEL	chr19	6285B	p	159	39391	58.617616	2.71249516527591	0.000671999352549582	chr19p
DEL	chr19	6285B	q	186	48153	58.617616	3.1731075518322	0.000821476601846107	chr19q
DEL	chr19	6298B	p	254	56310	58.617616	4.33316837723322	0.000960632721740168	chr19p
DEL	chr19	6298B	q	243	60744	58.617616	4.14551147900658	0.00103627551144352	chr19q
DEL	chr19	6314E	p	225	80409	58.617616	3.83843655463573	0.00137175486631868	chr19p
DEL	chr19	6314E	q	203	99547	58.617616	3.46312275818245	0.00169824374979699	chr19q
DEL	chr19	6324B	p	275	193691	58.617616	4.69142245566589	0.00330431384312866	chr19p
DEL	chr19	6324B	q	270	82970	58.617616	4.60612386556287	0.00141544480416945	chr19q
DEL	chr19	6365A	p	299	104879	58.617616	5.10085568816036	0.00178920616628285	chr19p
DEL	chr19	6365A	q	176	43310	58.617616	3.00251037162617	0.000738856387472326	chr19q
DEL	chr19	6414C	p	261	72365	58.617616	4.45258640337744	0.00123452649456095	chr19p
DEL	chr19	6414C	q	209	56672	58.617616	3.56548106630607	0.000966808339663626	chr19q
DEL	chr19	6423A	p	179	53161	58.617616	3.05368952568798	0.000906911669693288	chr19p
DEL	chr19	6423A	q	189	43191	58.617616	3.22428670589401	0.000736826281027874	chr19q
DEL	chr19	6436B	p	259	62096	58.617616	4.41846696733624	0.00105934025020738	chr19p
DEL	chr19	6436B	q	245	77336	58.617616	4.17963091504779	0.00131933035284137	chr19q
DEL	chr19	6439C	p	307	135502	58.617616	5.23733343232519	0.00231162591122778	chr19p
DEL	chr19	6439C	q	282	115592	58.617616	4.81084048181011	0.00197196692543757	chr19q
DEL	chr19	6478A	p	266	92474	58.617616	4.53788499348046	0.00157758036423726	chr19p
DEL	chr19	6478A	q	243	89006	58.617616	4.14551147900658	0.00151841726214181	chr19q
DEL	chr19	6483C	p	284	91335	58.617616	4.84495991785132	0.0015581493454118	chr19p
DEL	chr19	6483C	q	257	87640	58.617616	4.38434753129503	0.00149511368732567	chr19q
DEL	chr19	6500D	p	295	103900	58.617616	5.03261681607795	0.00177250470234068	chr19p
DEL	chr19	6500D	q	254	70865	58.617616	4.33316837723322	0.00120893691753005	chr19q
DEL	chr19	6605D	p	259	70348	58.617616	4.41846696733624	0.0012001170433134	chr19p
DEL	chr19	6605D	q	236	47588	58.617616	4.02609345286236	0.000811837861164466	chr19q
DEL	chr2	2436A	p	528	112168	242.193529	2.1800747616176	0.000463133761100611	chr2p
DEL	chr2	2436A	q	713	219867	242.193529	2.94392671407831	0.000907815336387456	chr2q
DEL	chr2	3188	p	412	808216342	242.193529	1.70111894277737	3.33706827485056	chr2p
DEL	chr2	3188	q	479	146674533	242.193529	1.97775721745233	0.605608802207098	chr2q
DEL	chr2	3988	p	484	6098856	242.193529	1.99840186481613	0.0251817462885228	chr2p
DEL	chr2	3988	q	568	184405	242.193529	2.34523194052802	0.000761395239424419	chr2q
DEL	chr2	6265D	p	466	236117	242.193529	1.92408113430644	0.000974910440319815	chr2p
DEL	chr2	6265D	q	457	220743	242.193529	1.8869207690516	0.000911432278605594	chr2q
DEL	chr2	6266D	p	524	127180	242.193529	2.16355904372656	0.000525117250345694	chr2p
DEL	chr2	6266D	q	720	209188	242.193529	2.97282922038763	0.000863722498547845	chr2q
DEL	chr2	6269C	p	413	64948101	242.193529	1.70524787225013	0.268166128418732	chr2p
DEL	chr2	6269C	q	502	260689	242.193529	2.07272259532582	0.00107636649532449	chr2q
DEL	chr2	6277A	p	646	169872	242.193529	2.66728843940335	0.000701389507396789	chr2p
DEL	chr2	6277A	q	740	249704	242.193529	3.05540780984285	0.00103101020506621	chr2q
DEL	chr2	6285B	p	521	122789	242.193529	2.15117225530827	0.000506987121030802	chr2p
DEL	chr2	6285B	q	693	196493	242.193529	2.8613481246231	0.000811305738891149	chr2q
DEL	chr2	6298B	p	587	179487	242.193529	2.42368160051047	0.000741089164277383	chr2p
DEL	chr2	6298B	q	706	223145	242.193529	2.91502420776899	0.000921349967199165	chr2q
DEL	chr2	6314E	p	391	158841	242.193529	1.6144114238494	0.000655843286382767	chr2p
DEL	chr2	6314E	q	508	223189	242.193529	2.09749617216239	0.000921531640095966	chr2q
DEL	chr2	6324B	p	537	164861	242.193529	2.21723512687244	0.000680699441808786	chr2p
DEL	chr2	6324B	q	711	203656	242.193529	2.93566885513279	0.000840881260704534	chr2q
DEL	chr2	6365A	p	604	136162	242.193529	2.4938734015474	0.000562203294870029	chr2p
DEL	chr2	6365A	q	717	256445	242.193529	2.96044243196935	0.00105884331864209	chr2q
DEL	chr2	6414C	p	549	141484	242.193529	2.26678228054557	0.000584177457524061	chr2p
DEL	chr2	6414C	q	687	251444	242.193529	2.83657454778653	0.00103819454234882	chr2q
DEL	chr2	6423A	p	498	161446	242.193529	2.05620687743478	0.000666599147659308	chr2p
DEL	chr2	6423A	q	638	211214	242.193529	2.63425700362126	0.000872087709659658	chr2q
DEL	chr2	6436B	p	498	141684	242.193529	2.05620687743478	0.000585003243418613	chr2p
DEL	chr2	6436B	q	647	221949	242.193529	2.67141736887611	0.000916411767549743	chr2q
DEL	chr2	6439C	p	599	154431	242.193529	2.4732287541836	0.000637634707407893	chr2p
DEL	chr2	6439C	q	668	237943	242.193529	2.75812488780408	0.000982449865537076	chr2q
DEL	chr2	6478A	p	566	138250	242.193529	2.3369740815825	0.000570824499609153	chr2p
DEL	chr2	6478A	q	682	223595	242.193529	2.81592990042273	0.000923207985461907	chr2q
DEL	chr2	6483C	p	566	193498	242.193529	2.3369740815825	0.000798939595120231	chr2p
DEL	chr2	6483C	q	703	237002	242.193529	2.9026374193507	0.000978564542903209	chr2q
DEL	chr2	6500D	p	615	188496	242.193529	2.53929162574777	0.000778286689897483	chr2p
DEL	chr2	6500D	q	712	275850	242.193529	2.93979778460555	0.00113896519506101	chr2q
DEL	chr2	6605D	p	570	167492	242.193529	2.35348979947354	0.000691562655251619	chr2p
DEL	chr2	6605D	q	685	224640	242.193529	2.82831668884101	0.000927522716760942	chr2q
DEL	chr20	2436A	p	167	42526	64.444167	2.59139046672758	0.000659889047832677	chr20p
DEL	chr20	2436A	q	443	96999	64.444167	6.87416752551088	0.00150516337653957	chr20q
DEL	chr20	3188	p	131	54098883	64.444167	2.03276737210367	0.839469039921022	chr20p
DEL	chr20	3188	q	326	137126	64.444167	5.05864246798318	0.00212782640203884	chr20q
DEL	chr20	3988	p	151	63118	64.444167	2.34311353578362	0.000979421457957553	chr20p
DEL	chr20	3988	q	326	120949	64.444167	5.05864246798318	0.00187680290754631	chr20q
DEL	chr20	6265D	p	138	64859	64.444167	2.14138852939165	0.00100643709150589	chr20p
DEL	chr20	6265D	q	348	117205	64.444167	5.40002324803112	0.00181870610570542	chr20q
DEL	chr20	6266D	p	171	54464	64.444167	2.65345969946357	0.000845134672933239	chr20p
DEL	chr20	6266D	q	484	186956	64.444167	7.51037716105478	0.00290105386884743	chr20q
DEL	chr20	6269C	p	114	47676	64.444167	1.76897313297571	0.000739803184980264	chr20p
DEL	chr20	6269C	q	332	117863	64.444167	5.15174631708716	0.00182891649449049	chr20q
DEL	chr20	6277A	p	190	71981	64.444167	2.94828855495952	0.00111695136039232	chr20p
DEL	chr20	6277A	q	554	183595	64.444167	8.5965887339346	0.00284890019604102	chr20q
DEL	chr20	6285B	p	160	57291	64.444167	2.4827693094396	0.000889002103169399	chr20p
DEL	chr20	6285B	q	438	152382	64.444167	6.79658098459089	0.0023645584556939	chr20q
DEL	chr20	6298B	p	152	45272	64.444167	2.35863084396762	0.000702499576105934	chr20p
DEL	chr20	6298B	q	481	138358	64.444167	7.46382523650279	0.00214694372572152	chr20q
DEL	chr20	6314E	p	135	65354	64.444167	2.09483660483966	0.00101411815905697	chr20p
DEL	chr20	6314E	q	358	134884	64.444167	5.5551963298711	0.00209303659709032	chr20q
DEL	chr20	6324B	p	153	43371	64.444167	2.37414815215161	0.000673001173248155	chr20p
DEL	chr20	6324B	q	490	140630	64.444167	7.60348101015876	0.00218219904991557	chr20q
DEL	chr20	6365A	p	152	44500	64.444167	2.35863084396762	0.000690520214187888	chr20p
DEL	chr20	6365A	q	551	184930	64.444167	8.55003680938261	0.00286961580246665	chr20q
DEL	chr20	6414C	p	156	52573	64.444167	2.42070007670361	0.000815791443157299	chr20p
DEL	chr20	6414C	q	456	115776	64.444167	7.07589253190285	0.00179653187231049	chr20q
DEL	chr20	6423A	p	153	42068	64.444167	2.37414815215161	0.000652782120684406	chr20p
DEL	chr20	6423A	q	333	77628	64.444167	5.16726362527116	0.00120457759970736	chr20q
DEL	chr20	6436B	p	147	45616	64.444167	2.28104430304763	0.000707837530121229	chr20p
DEL	chr20	6436B	q	335	81504	64.444167	5.19829824163915	0.00126472268622853	chr20q
DEL	chr20	6439C	p	162	60275	64.444167	2.51380392580759	0.000935305750790448	chr20p
DEL	chr20	6439C	q	532	278984	64.444167	8.25520795388666	0.00432908070640435	chr20q
DEL	chr20	6478A	p	166	48827	64.444167	2.57587315854358	0.000757663606700045	chr20p
DEL	chr20	6478A	q	452	113969	64.444167	7.01382329916686	0.00176849209642201	chr20q
DEL	chr20	6483C	p	159	51395	64.444167	2.4672520012556	0.00079751205411655	chr20p
DEL	chr20	6483C	q	483	156614	64.444167	7.49485985287078	0.00243022770392858	chr20q
DEL	chr20	6500D	p	173	61494	64.444167	2.68449431583156	0.000954221349466741	chr20p
DEL	chr20	6500D	q	441	132704	64.444167	6.84313290914289	0.0020592088652492	chr20q
DEL	chr20	6605D	p	163	43293	64.444167	2.52932123399159	0.000671790823209803	chr20p
DEL	chr20	6605D	q	450	119507	64.444167	6.98278868279886	0.00185442694914499	chr20q
DEL	chr21	2436A	p	82	50443	46.709983	1.75551337708686	0.00107991904000479	chr21p
DEL	chr21	2436A	q	251	38637	46.709983	5.37358362986345	0.000827167931103721	chr21q
DEL	chr21	3188	p	129	92181	46.709983	2.76172226395372	0.001973475348942	chr21p
DEL	chr21	3188	q	172	41923	46.709983	3.6822963519383	0.000897516918385519	chr21q
DEL	chr21	3988	p	102	28769	46.709983	2.18368737149829	0.000615906882261122	chr21p
DEL	chr21	3988	q	193	33301	46.709983	4.1318790460703	0.000712931109394752	chr21q
DEL	chr21	6265D	p	154	113985	46.709983	3.29693975696801	0.00244027063764934	chr21p
DEL	chr21	6265D	q	164	42898	46.709983	3.51102675417373	0.000918390400613077	chr21q
DEL	chr21	6266D	p	103	60695	46.709983	2.20509607121887	0.00129940102954009	chr21p
DEL	chr21	6266D	q	280	66294	46.709983	5.99443592176002	0.00141926833927557	chr21q
DEL	chr21	6269C	p	165	91865	46.709983	3.5324354538943	0.0019667101998303	chr21p
DEL	chr21	6269C	q	205	54529	46.709983	4.38878344271716	0.00116739498706304	chr21q
DEL	chr21	6277A	p	170	186056	46.709983	3.63947895249716	0.00398321703521065	chr21p
DEL	chr21	6277A	q	256	47103	46.709983	5.48062712846631	0.00100841398293808	chr21q
DEL	chr21	6285B	p	192	102459	46.709983	4.11047034634973	0.00219351396467004	chr21p
DEL	chr21	6285B	q	267	57514	46.709983	5.71612282539259	0.00123129995572895	chr21q
DEL	chr21	6298B	p	163	191436	46.709983	3.48961805445316	0.00409839583970733	chr21p
DEL	chr21	6298B	q	277	61074	46.709983	5.93020982259831	0.00130751492673418	chr21q
DEL	chr21	6314E	p	218	161019	46.709983	4.66709653908459	0.0034472074203067	chr21p
DEL	chr21	6314E	q	192	57753	46.709983	4.11047034634973	0.00123641663496217	chr21q
DEL	chr21	6324B	p	174	177385	46.709983	3.72511375137944	0.00379758219993358	chr21p
DEL	chr21	6324B	q	201	35982	46.709983	4.30314864383487	0.000770327833345604	chr21q
DEL	chr21	6365A	p	233	152155	46.709983	4.98822703489316	0.00325744070598356	chr21p
